Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
21-May-2026,"INR 923,326",365.0,Vijay Bahadur singh,21-May-2026 04:17 PM,770bbb.pdf (530.00 KB),L1,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1137964_1,WW/770/BF/2025-26,Cleaning of 22 No. Overhead Tank (OHT) at Nagar Nigam Area,1.0,6071407.0,RUDRAKSHI ENTERPRISES,INR,"923,326",1,6071465,MAHADEV ENTERPRISES,27-Apr-2026 12:10 PM,Rejected-Technical,Not Admited,13-May-2026 06:18 PM,Finance,Admitted,Sandeep kumar Misra,13-May-2026 07:00 PM,finance_2124805.pdf,BOQ Comparative Chart,Azmain Warsi,Internal,Azmain Warsi,Sandeep kumar Misra,13-May-2026 06:18 PM,13-May-2026 06:20 PM,techsummary_2124805.pdf (641.20 KB),Technical,Admitted,Sandeep kumar Misra,13-May-2026 06:12 PM,technical_2124805.pdf,Purushottam Kumar,Internal,Purushottam Kumar,Vijay Bahadur singh,21-May-2026 04:13 PM,finsummary_2124805.pdf (31.79 KB),AOC,Cleaning of 22 No. Overhead Tank (OHT) at Nagar Nigam Area,Cleaning of 22 No. Overhead Tank (OHT) at Nagar Nigam Area,Please refer Tender documents. ,NA ,"9,44,000",Civil Works - Water Works,NA ,Tender,90.0,365.0,Nagar Nigam Area,247001.0,NA ,NA ,NA ,JalKal Vibhag Nagar Nigam Saharanpur,No ,No,"G.M (Jal), Nagar Nigam Saharanpur","G.M (Jal), Nagar Nigam Saharanpur","94,400",No,percentage,10.0%,Nil,Nil,16-Apr-2026 06:55 PM,27-Apr-2026 04:00 PM,16-Apr-2026 06:55 PM,27-Apr-2026 03:00 PM,NA ,NA ,16-Apr-2026 06:55 PM,27-Apr-2026 03:00 PM,13-May-2026 06:20 PM,1.0,SBI Bank,826.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,WW/770/BF/2025-26,2026_NNSAH_1137964_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,6071407,RUDRAKSHI ENTERPRISES,27-Apr-2026 12:18 PM,Accepted-AOC,L1,21-May-2026 04:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,AOC
