Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
10-Apr-2026,"INR 1,294,947",90.0,Suresh Kumar Jaiswal,08-May-2026 12:45 PM,bpdf.pdf (153.00 KB),Technical,opend,Abhishek Rai,17-Mar-2026 01:08 PM,,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 12:57 PM,19-Mar-2026 01:00 PM,techsummary_2087891.pdf (446.41 KB),Finance,Opend,Abhishek Rai,20-Mar-2026 10:21 AM,,BOQ Comparative Chart,Executive Engineer,Internal,o,Abhishek Rai,20-Mar-2026 12:13 PM,finsummary_2087891.pdf (152.96 KB),1.0,5972943.0,M/S RAI ENTERPRISES,INR,"1,294,947",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_38,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Khorabar Gram Panchayt Mahimath mein Pitch Road se CC Road Tak CC Road Ka Nirman Karya,1,5972789,M/S ARYAN ENTERPRISES,14-Mar-2026 09:11 PM,Rejected-AOC,L2,08-May-2026 12:45 PM,AOC,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 01:00 PM,Block-Khorabar Gram Panchayt Mahimath mein Pitch Road se CC Road Tak CC Road Ka Nirman Karya,Block-Khorabar Gram Panchayt Mahimath mein Pitch Road se CC Road Tak CC Road Ka Nirman Karya,Please refer Tender documents. ,NA ,"12,96,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,812.0,Nil,Nil,No,"25,920",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_38,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER,Vikash Bhawan,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5972943,M/S RAI ENTERPRISES,14-Mar-2026 07:05 PM,Accepted-AOC,L1,08-May-2026 12:45 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,AOC
