Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,Summary,VIRENDRA KUMAR PATHAK,17-Jan-2026 12:05 PM,,20-May-2026,"INR 411,965.62",120.0,Jay Bahadur Singh,20-May-2026 05:58 PM,88212.pdf (190.00 KB),Bond,EE RED GONDA,Internal,Sri Jai Bahadur Singh EE Sri Virendra Kumar Pathak AE Sri L. K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,17-Jan-2026 12:08 PM,17-Jan-2026 12:30 PM,techsummary_2037489.pdf (502.22 KB),1,5797126,A R CONSTRUCTION COMPANY,12-Jan-2026 12:27 PM,Accepted-AOC,L1,20-May-2026 05:58 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1104430_12,882/RED/ENIV/NIR/25-26 Dt 12-12-2025,Gram Panchayat Bargaon me Junior Highshool ke pass 01adad 16 mtr Pole Par Highmast Light Ki Sthapana Karya,1.0,5797126.0,A R CONSTRUCTION COMPANY,INR,"411,965.62",Finance,Summary,Jay Bahadur Singh,12-May-2026 11:32 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er Siddhartha Vikram Singh Sri LK Chakravarti DAO,Jay Bahadur Singh,20-May-2026 05:57 PM,finsummary_2037489.pdf (189.90 KB),AOC,07-Jan-2026 06:00 PM,13-Jan-2026 12:30 PM,07-Jan-2026 06:00 PM,13-Jan-2026 12:00 PM,NA ,NA ,07-Jan-2026 06:00 PM,13-Jan-2026 12:00 PM,17-Jan-2026 12:30 PM,1.0,SBI Bank,Gram Panchayat Bargaon me Junior Highshool ke pass 01adad 16 mtr Pole Par Highmast Light Ki Sthapana Karya,Gram Panchayat Bargaon me Junior Highshool ke pass 01adad 16 mtr Pole Par Highmast Light Ki Sthapana Karya,Gram Panchayat Bargaon me Junior Highshool ke pass 01adad 16 mtr Pole Par Highmast Light Ki Sthapana Karya ,NA ,"4,12,419",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,950.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,"8,248",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,882/RED/ENIV/NIR/25-26 Dt 12-12-2025,2026_REDUP_1104430_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5800161,MA SHARDA ENTERPRISES,12-Jan-2026 03:05 PM,Rejected-Finance,L2,20-May-2026 05:57 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
