Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,714",Nil,Nil,No,1.0,SBI Bank,"66,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,NPP SHAMLI KE DK COLONY MAI RAJWAHE KI PULIYA SE NETRAPAL KI DUKAN AW RAILWAY LINE KI AOR GAURAV KE MAKAN TAK CC OR INTERLOCKING TILES NIRMAN KARYA.,NPP SHAMLI KE DK COLONY MAI RAJWAHE KI PULIYA SE NETRAPAL KI DUKAN AW RAILWAY LINE KI AOR GAURAV KE MAKAN TAK CC OR INTERLOCKING TILES NIRMAN KARYA.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1312/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141600_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Shamli,"EE RED Office, Shamli",25-Apr-2026 10:00 AM,02-May-2026 12:30 PM,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,NA ,NA ,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,07-May-2026 05:25 PM,AOC,Executive Engineer,Internal,,Parmod Kumar,17-May-2026 05:10 PM,finsummary_2132058.pdf (19.28 KB),Finance,OK,Avinash Kumar,07-May-2026 06:12 PM,,BOQ Comparative Chart,1.0,6074593.0,ARJUN CONSTRUCTION,INR,"2,872,799.656",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141600_15,1312/EERED/TENDER/2025-26/ Dt 30-03-2026,NPP SHAMLI KE DK COLONY MAI RAJWAHE KI PULIYA SE NETRAPAL KI DUKAN AW RAILWAY LINE KI AOR GAURAV KE MAKAN TAK CC OR INTERLOCKING TILES NIRMAN KARYA.,1,6074593,ARJUN CONSTRUCTION,30-Apr-2026 09:10 AM,Accepted-AOC,L1,18-May-2026 11:23 AM,18-May-2026,"INR 2,872,799.656",90.0,Avinash Kumar,18-May-2026 11:23 AM,BidFoundsuccessfull.pdf (19.00 KB),Technical,ok,Parmod Kumar,02-May-2026 04:14 PM,technical_2132058.pdf,Executive Engineer,Internal,,Avinash Kumar,07-May-2026 05:20 PM,07-May-2026 05:25 PM,techsummary_2132058.pdf (388.98 KB),AOC
,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6074022,M/S SAHRAWAT CONTRACTOR,29-Apr-2026 06:25 PM,Rejected-Finance,L2,17-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6078819,ms vaid constructions,30-Apr-2026 09:12 AM,Rejected-Technical,Docoments Not Complete,07-May-2026 05:20 PM,,,,,,,,,,,,,,,,,,,AOC
