S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,6056701.0,M/S CHHABRA BUILDERS AND CONTRACTORS,INR,"1,635,810.38",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,2026_REDUP_1130242_1,2096/RED/Tender/ Bond Clerk/2025-26 Dated- 16.03.2026 (S.No.06),graam chamarapura mein raajapaal ke ghar se praathamik vidyaalay kee or tak intaralaaking rod va naalee nirmaan.,1,6060687,KHALSA CONTRACTORS,21-Apr-2026 12:52 PM,Rejected-Finance,L3,30-Apr-2026 04:41 PM,07-May-2026,"INR 1,635,810.38",90.0,Lalit Kumar,07-May-2026 01:09 PM,006.pdf (132.00 KB),amount of BOQ,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Lalit Kumar,23-Apr-2026 03:56 PM,27-Apr-2026 10:00 AM,techsummary_2108475.pdf (378.62 KB),Finance,Bid opening Summary,Lalit Kumar,27-Apr-2026 12:49 PM,,BOQ Comparative Chart,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Lalit Kumar,30-Apr-2026 04:41 PM,finsummary_2108475.pdf (261.99 KB),Technical,Bid opening Summary,Lalit Kumar,22-Apr-2026 03:42 PM,,AOC,Executive Engineer,"Room No.48, Second Floor, Vikas Bhawan, Rampur",27-Mar-2026 10:00 AM,22-Apr-2026 12:30 PM,27-Mar-2026 10:00 AM,22-Apr-2026 12:00 PM,NA ,NA ,27-Mar-2026 10:00 AM,22-Apr-2026 12:00 PM,27-Apr-2026 10:00 AM,854.0,Nil,Nil,No,graam chamarapura mein raajapaal ke ghar se praathamik vidyaalay kee or tak intaralaaking rod va naalee nirmaan.,graam chamarapura mein raajapaal ke ghar se praathamik vidyaalay kee or tak intaralaaking rod va naalee nirmaan.,Please refer Tender documents. ,NA ,"16,38,599",Civil Works,NA ,Tender,90.0,90.0,Rampur,244901.0,NA ,NA ,NA ,Vikas Bhawan,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,DateCorrigendum,Date,,"33,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,2096/RED/Tender/ Bond Clerk/2025-26 Dated- 16.03.2026 (S.No.06),2026_REDUP_1130242_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6056701,M/S CHHABRA BUILDERS AND CONTRACTORS,20-Apr-2026 12:31 PM,Accepted-AOC,AOC,07-May-2026 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finanical,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6060637,M/S GURU KIRAPA BUILDERS AND CONTRACTORS,22-Apr-2026 07:35 AM,Rejected-Finance,L2,30-Apr-2026 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
