EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"27,760",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,Block-Kauriram Gram Harpur (haripara) Pitch Marg se Rajan Dubey ke Ghar ke Samne Tak CC Road ka Nirman Karya,Block-Kauriram Gram Harpur (haripara) Pitch Marg se Rajan Dubey ke Ghar ke Samne Tak CC Road ka Nirman Karya,Please refer Tender documents. ,NA ,"13,88,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,EXECUTIVE ENGINEER,Vikash Bhawan,1.0,SBI Bank,812.0,Nil,Nil,No,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_50,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,5972763.0,M/S BUDDHI SAGAR SINGH,INR,"1,387,587",Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 11:48 AM,finsummary_2087925.pdf (152.96 KB),Finance,Opend,Abhishek Rai,20-Mar-2026 11:11 AM,,BOQ Comparative Chart,1,5973333,M/S ASHNAND SINGH,14-Mar-2026 09:39 PM,Rejected-AOC,L2,21-May-2026 02:49 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_50,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Kauriram Gram Harpur (haripara) Pitch Marg se Rajan Dubey ke Ghar ke Samne Tak CC Road ka Nirman Karya,02-May-2026,"INR 1,387,587",90.0,Abhishek Rai,21-May-2026 02:48 PM,bpdf.pdf (153.00 KB),Technical,opend,Abhishek Rai,17-Mar-2026 01:32 PM,,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 12:39 PM,19-Mar-2026 01:00 PM,techsummary_2087925.pdf (457.68 KB),AOC
,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5972763,M/S BUDDHI SAGAR SINGH,14-Mar-2026 05:16 PM,Accepted-AOC,L1,21-May-2026 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
