S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1,5934680,HARSHITA ENTERPRISES,27-Feb-2026 10:39 AM,Rejected-AOC,L4,27-May-2026 05:10 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114674_1,5882 B,Construction of cc road and nali from mamta to arjun and gaurav for gopal nagar at ward no. 19,1.0,5892497.0,VIRAT SHIV CONSTRUCTION,INR,"451,510.6",27-May-2026,"INR 451,510.6",30.0,Madan Pal,27-May-2026 05:10 PM,techhh.pdf (99.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 05:18 PM,20-Apr-2026 05:20 PM,techsummary_2067360.pdf (22.89 KB),Finance,Admitted,Vijay Bahadur singh,22-Apr-2026 04:37 PM,finance_2067360.pdf,BOQ Comparative Chart,MADANPAL,Internal,,Madan Pal,27-May-2026 05:08 PM,finsummary_2067360.pdf (99.31 KB),Technical,Admitted,Madan Pal,18-Mar-2026 10:29 AM,technical_2067360.pdf,AOC,Construction of cc road and nali from mamta to arjun and gaurav for gopal nagar at ward no. 19,Construction of cc road and nali from mamta to arjun and gaurav for gopal nagar at ward no. 19,Please refer Tender documents. ,NA ,"5,49,952",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"54,995",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,1.0,SBI Bank,Saharanpur Municipal Corporation Saharanpur UP,5882 B,2026_NNSAH_1114674_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road and nali from mamta to arjun and gaurav for gopal nagar at ward no. 19,Date,,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 05:20 PM,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,AOC
2,5934649,MAHADEV ENTERPRISES,27-Feb-2026 11:19 AM,Rejected-AOC,L3,27-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,AOC
3,5934504,RUDRAKSHI ENTERPRISES,27-Feb-2026 10:20 AM,Rejected-AOC,L2,27-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5892497,VIRAT SHIV CONSTRUCTION,19-Feb-2026 03:51 PM,Accepted-AOC,L1,27-May-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
