Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1131745_8,555/E-Tender/2025-26 dt. 23.03.2026,"Kalidas Marg, Vikramaditya Marg, Gautampalli, Bahukhandi, Dalibagh, Butler Palace, Gomtinagar Mantri Awas va anya colony sthit manniye Mantri Awaso me saj- sajja samagri ki aapurti/ marammat ka karya.",1.0,6029458.0,RATAN ENTERPRISES,INR,"591,559.66",1,6029458,RATAN ENTERPRISES,05-Apr-2026 09:58 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 591559.66 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,12-May-2026 03:46 PM,12-May-2026,"INR 591,559.66",30.0,DILIP KUMAR,12-May-2026 03:46 PM,688.pdf (1362.00 KB),AOC for Acceptance No 688 date 13.04.2026,Finance,Evaluation Letter,DILIP KUMAR,09-Apr-2026 04:02 PM,finance_2112018.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,10-Apr-2026 05:28 PM,finsummary_2112018.pdf (2355.80 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,10-Apr-2026 05:25 PM,techsummary_2112018.pdf (2355.79 KB),AOC,01-Apr-2026 09:00 AM,06-Apr-2026 12:30 PM,01-Apr-2026 09:00 AM,06-Apr-2026 12:00 PM,NA ,NA ,01-Apr-2026 09:00 AM,06-Apr-2026 12:00 PM,860.0,Nil,Nil,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,555/E-Tender/2025-26 dt. 23.03.2026,2026_PWDBL_1131745_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Kalidas Marg, Vikramaditya Marg, Gautampalli, Bahukhandi, Dalibagh, Butler Palace, Gomtinagar Mantri Awas va anya colony sthit manniye Mantri Awaso me saj- sajja samagri ki aapurti/ marammat ka karya.","Kalidas Marg, Vikramaditya Marg, Gautampalli, Bahukhandi, Dalibagh, Butler Palace, Gomtinagar Mantri Awas va anya colony sthit manniye Mantri Awaso me saj- sajja samagri ki aapurti/ marammat ka karya.",Please refer Tender documents. ,NA ,"6,00,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow ,EE Maintenance Division 2 (Civil) PWD Lucknow ,02-Apr-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,"60,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6029474,SANJAY ENTERPRISES,05-Apr-2026 10:25 PM,Rejected-Finance,Financial bid Rejected due to L2,10-Apr-2026 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,AOC
