S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5891948.0,M/s CHANCHAL ASSOCIATES,INR,"2,129,235.01",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,2026_UPIDC_1113873_2,04/EE/2025-26,Work of New Service Road of F.S. Branch at Km. 25.350 to 27.400.,1,5891899,KUNDAN SINGH CONTRACTOR,18-Feb-2026 02:25 PM,Rejected-Finance,L2,10-Mar-2026 12:09 PM,12-Mar-2026,"INR 2,129,235.01",15.0,NEERAJ KUMAR SINGH,29-May-2026 12:44 PM,FSBSR.pdf (228.00 KB),L1,Neeraj Kumar Singh,Internal,"Neeraj Kumar Singh, Binod Kumar Singh, Naveen Kumar",NEERAJ KUMAR SINGH,09-Mar-2026 04:26 PM,09-Mar-2026 04:30 PM,techsummary_2064087.pdf (160.02 KB),Finance,Admitted,NEERAJ KUMAR SINGH,10-Mar-2026 11:48 AM,,BOQ Comparative Chart,Neeraj Kumar Singh,Internal,"Neeraj Kumar Singh, Binod Kumar Singh, Naveen Kumar",NEERAJ KUMAR SINGH,10-Mar-2026 12:09 PM,finsummary_2064087.pdf (451.13 KB),Technical,Admitted,NEERAJ KUMAR SINGH,07-Mar-2026 02:07 PM,,AOC,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,04/EE/2025-26,2026_UPIDC_1113873_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Work of New Service Road of F.S. Branch at Km. 25.350 to 27.400.,Work of New Service Road of F.S. Branch at Km. 25.350 to 27.400.,Please Refer Tender Document ,NA ,,Civil Works,NA ,Tender,90.0,15.0,Work of New Service Road of F.S. Branch,282001.0,NA ,NA ,NA ,Agra,No ,No,1.0,SBI Bank,354.0,Nil,Nil,No,11-Feb-2026 05:00 PM,19-Feb-2026 03:00 PM,12-Feb-2026 11:00 AM,18-Feb-2026 03:00 PM,12-Feb-2026 11:00 AM ,18-Feb-2026 03:00 PM ,12-Feb-2026 11:00 AM,18-Feb-2026 03:00 PM,09-Mar-2026 04:30 PM,Excutive Engineer,"Lower Division Agra Canal, Agra","74,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,2,5881595,laxmicontruction,17-Feb-2026 08:25 PM,Rejected-Technical,Due to Work Program/Bar Chart,09-Mar-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5891948,M/s CHANCHAL ASSOCIATES,18-Feb-2026 02:58 PM,Accepted-AOC,L1,29-May-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5888882,M/S SRASHTI INFRASTRUCTURE,17-Feb-2026 10:28 PM,Rejected-Technical,Due to Work Program/Bar Chart,09-Mar-2026 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5891328,R.S. CONSTRUCTION,18-Feb-2026 12:02 PM,Rejected-Finance,L3,10-Mar-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
