Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,02/MLC/AGRA/26-27,2026_SCIDC_1144616_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"17,000",No,fixed,,UPSCIDCO,AGRA,1.0,RTGS - RTGS Payment,02-May-2026 03:00 PM,08-May-2026 12:00 PM,02-May-2026 03:00 PM,08-May-2026 12:00 PM,NA ,NA ,02-May-2026 03:00 PM,08-May-2026 12:00 PM,13-May-2026 01:45 PM,"CONSTRUCTION OF C.C. ROAD AT PUBLIC PLACE BANKEY BIHARI INTERNATIONAL SCHOOL, NAYA BAANS ROAD, SHAMSABAD KASBA, AGRA (CODE-1288).","CONSTRUCTION OF C.C. ROAD AT PUBLIC PLACE BANKEY BIHARI INTERNATIONAL SCHOOL, NAYA BAANS ROAD, SHAMSABAD KASBA, AGRA (CODE-1288).",Please refer Tender documents. ,NA ,"8,47,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra","1,062",UPSCIDCO,AGRA,No,AOC,Finance,Rate of M/s DIYA CONSTRUCTION COMPANY is accepted.,Sanjai Gangwar,18-May-2026 03:04 PM,finance_2138799.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,13-May-2026 01:40 PM,13-May-2026 01:45 PM,techsummary_2138799.pdf (249.16 KB),Technical,All bids are ok.,Sanjai Gangwar,13-May-2026 01:18 PM,technical_2138799.pdf,Executive Engineer,Internal,,Sanjai Gangwar,18-May-2026 03:36 PM,finsummary_2138799.pdf (516.34 KB),18-May-2026,"INR 847,032.31",180.0,Sanjai Gangwar,18-May-2026 03:38 PM,fr2.pdf (516.00 KB),1.0,6097340.0,DIYA CONSTRUCTION COMPANY,INR,"847,032.31",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1144616_1,02/MLC/AGRA/26-27,"CONSTRUCTION OF C.C. ROAD AT PUBLIC PLACE BANKEY BIHARI INTERNATIONAL SCHOOL, NAYA BAANS ROAD, SHAMSABAD KASBA, AGRA (CODE-1288).",1,6097340,DIYA CONSTRUCTION COMPANY,07-May-2026 09:45 PM,Accepted-AOC,OK,18-May-2026 03:38 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6097433,M/S Om Constructions,08-May-2026 10:13 AM,Rejected-AOC,OK,18-May-2026 03:38 PM,AOC
