S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,5936426.0,NATIONAL BUILDERS,27-Feb-2026 10:17 AM,Accepted-AOC,L1,11-May-2026 10:58 PM,1.0,5936426.0,NATIONAL BUILDERS,INR,"732,990",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114649_1,5721 B,Construction of interloking tiles fro faisal masjid to Hn and N farma for faisal masjid at ward no. 60,11-May-2026,"INR 732,990",30.0,Sandeep kumar Misra,11-May-2026 10:58 PM,technew.pdf (24.00 KB),Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 04:11 PM,18-Apr-2026 04:15 PM,techsummary_2067287.pdf (22.89 KB),Finance,Admitted,Madan Pal,18-Apr-2026 04:25 PM,finance_2067287.pdf,BOQ Comparative Chart,Suresh chand,Internal,,Sandeep kumar Misra,11-May-2026 10:56 PM,finsummary_2067287.pdf (24.34 KB),Technical,Admitted,Madan Pal,12-Mar-2026 05:10 PM,technical_2067287.pdf,AOC,Construction of interloking tiles fro faisal masjid to Hn and N farma for faisal masjid at ward no. 60,Construction of interloking tiles fro faisal masjid to Hn and N farma for faisal masjid at ward no. 60,Please refer Tender documents. ,NA ,"7,32,990",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,"73,299",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,5721 B,2026_NNSAH_1114649_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 04:15 PM,1.0,SBI Bank,1.0,Construction of interloking tiles fro faisal masjid to Hn and N farma for faisal masjid at ward no. 60,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
