Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
860.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,911/RED/ETender/2025-26 Dt 11.03.2026,2026_REDUP_1134635_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of C.C. Road from Primary School to Sri Hasrat Ali house via Kanpur Highway Service Road at village Sarotop Kannauj,Construction of C.C. Road from Primary School to Sri Hasrat Ali house via Kanpur Highway Service Road at village Sarotop Kannauj,Please refer Tender documents. ,NA ,"19,32,000",Civil Works,NA ,Tender,90.0,90.0,Vikas Bhawan Kannauj,209727.0,NA ,NA ,NA ,Office Vikas Bhawan Kannauj,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical,09-Apr-2026 12:30 PM,18-Apr-2026 02:00 PM,09-Apr-2026 12:35 PM,17-Apr-2026 12:00 PM,NA ,NA ,09-Apr-2026 12:35 PM,17-Apr-2026 12:00 PM,13-May-2026 04:00 PM,Executive Engineer R.E.D. Kannauj,Office Executive Engineer R.E.D. S-6 IInd Floor Vikas Bhawan Kannauj,"40,000",No,fixed,,Nil,Nil,AOC,Finance,summary,Alok Kumar Srivastava,29-May-2026 03:00 PM,,BOQ Comparative Chart,Sri Alok Kumar Srivastava E.E.,Internal,1- Sri Abhishek Kumar A.E. 2- Sri Ankur Kumar DAO,Alok Kumar Srivastava,12-May-2026 07:06 PM,13-May-2026 04:00 PM,techsummary_2118858.pdf (347.14 KB),Technical,summary,Alok Kumar Srivastava,12-May-2026 07:02 PM,technical_2118858.pdf,Er Alok Kumar Srivastava,Internal,1- Sri Abhishek Kumar A.E. 2- Sri Ankur Kumar DAO,Alok Kumar Srivastava,29-May-2026 03:11 PM,finsummary_2118858.pdf (347.14 KB),29-May-2026,"INR 1,475,685",90.0,Alok Kumar Srivastava,29-May-2026 03:20 PM,sarotopcc.pdf (788.00 KB),1,6052498,M/S BHARTIYA CONSTRUCTION,16-Apr-2026 08:50 PM,Accepted-AOC,low rate bid accepted,29-May-2026 03:20 PM,1.0,6052498.0,M/S BHARTIYA CONSTRUCTION,INR,"1,475,685",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,2026_REDUP_1134635_4,911/RED/ETender/2025-26 Dt 11.03.2026,Construction of C.C. Road from Primary School to Sri Hasrat Ali house via Kanpur Highway Service Road at village Sarotop Kannauj,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6053370,M/S RIZWANA KHATOON CONTRACTOR,17-Apr-2026 09:45 AM,Rejected-Technical,Non Responsive due to Clause 11.2 12.1 3.1 a II of ITB,12-May-2026 07:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6053630,PRO CONSTRUCTION,17-Apr-2026 11:51 AM,Rejected-Technical,Non Responsive due to Clause 11.2 12.1 of ITB,12-May-2026 07:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6053298,RAV INFRA,17-Apr-2026 10:31 AM,Rejected-Finance,High Rate Bid Rejected,29-May-2026 03:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6052544,SAI INFRATECH,16-Apr-2026 08:30 PM,Rejected-Finance,High Rate Bid Rejected,29-May-2026 03:11 PM,,,,,,,,,,AOC
