Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 07:48 PM,17-Apr-2026 12:30 PM,techsummary_2108909.pdf (325.35 KB),13-May-2026,"INR 2,103,470",90.0,Gyanendra Kumar,13-May-2026 05:38 PM,77.pdf (97.00 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 12:21 PM,,Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 06:30 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,19-Apr-2026 02:33 PM,finsummary_2108909.pdf (523.97 KB),1.0,6018833.0,SHAKUN CONSTRUCTION,INR,"2,103,470",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_29,1737/RED/Tender/2025-26,"Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Mahmoodabad",1,6019017,M/s Mannat Construction,30-Mar-2026 05:11 PM,Rejected-Finance,Higher Rate Quoted,19-Apr-2026 02:33 PM,AOC,944.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,EE RED Sitapur,"Vikas Bhawan, Sitapur","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Mahmoodabad","Installation of 100 Nos. Single Solar Lights 18 Watt (containing 01 lights) (as per the list mentioned in the proposal of Hon ble Member Legislative Council Sitapur), Block- Mahmoodabad",Please refer Tender documents. ,NA ,"21,03,680",Electrical Works,NA ,Tender,90.0,90.0,"Mahmoodabad, Sitapur.",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,26-Mar-2026 10:00 AM,01-Apr-2026 12:30 PM,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,NA ,NA ,26-Mar-2026 10:00 AM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_29,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"43,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6018833,SHAKUN CONSTRUCTION,29-Mar-2026 08:51 PM,Accepted-AOC,L1,13-May-2026 05:38 PM,AOC,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
