S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6137547.0,M/S SUDHIR BUILDING MATERIAL AND SUPPLIERS,INR,"460,944.59",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1150489_1,06/RIRD OFFICE/AGRA/26-27,"BALANCE WORK OF TOILET BLOCK WORK AT RIRD BUILDING BICHPURI CAMPUS, AGRA.",1,6137547,M/S SUDHIR BUILDING MATERIAL AND SUPPLIERS,23-May-2026 03:04 PM,Accepted-AOC,OK,26-May-2026 03:55 PM,26-May-2026,"INR 460,944.59",180.0,Sanjai Gangwar,26-May-2026 03:55 PM,fr6agr.pdf (554.00 KB),Executive Engineer,Internal,,Sanjai Gangwar,26-May-2026 03:19 PM,26-May-2026 03:20 PM,techsummary_2154400.pdf (232.33 KB),Finance,Rate of M/S SUDHIR BUILDING MATERIAL AND SUPPLIERS is accepted.,Sanjai Gangwar,26-May-2026 03:48 PM,finance_2154400.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,26-May-2026 03:51 PM,finsummary_2154400.pdf (553.78 KB),Technical,All bids are ok.,Sanjai Gangwar,26-May-2026 03:17 PM,technical_2154400.pdf,AOC,Executive engineer,"Ex.En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",1.0,RTGS - RTGS Payment,"BALANCE WORK OF TOILET BLOCK WORK AT RIRD BUILDING BICHPURI CAMPUS, AGRA.","BALANCE WORK OF TOILET BLOCK WORK AT RIRD BUILDING BICHPURI CAMPUS, AGRA.",Please refer Tender documents. ,NA ,"4,61,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1,Fee/PreQual/Technical,.pdf,NIT,"1,062",UPSCIDCO,FIROZABAD,No,"9,000",No,fixed,,UPSCIDCO,FIROZABAD,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,06/RIRD OFFICE/AGRA/26-27,2026_SCIDC_1150489_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,19-May-2026 01:00 PM,25-May-2026 01:00 PM,19-May-2026 01:00 PM,25-May-2026 12:00 PM,NA ,NA ,19-May-2026 01:00 PM,25-May-2026 12:00 PM,26-May-2026 03:20 PM,AOC
,,,,,,,,,2,6139924,M/S USHA Construction,25-May-2026 09:42 AM,Rejected-AOC,OK,26-May-2026 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
