Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
27-May-2026,"INR 3,353,756.96",90.0,Ratnesh Kumar Gond,27-May-2026 05:52 PM,rispansiv31.pdf (80.00 KB),aoc,1.0,6054852.0,M/S KAPILESHWARI CONSTRUCTION,17-Apr-2026 08:41 PM,Rejected-Finance,second lowest,27-May-2026 05:50 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1136224_1,30/EE/RED/2025-26/04-04-2026,Lot08 Gram sabha jamaluddinpur PWD marg se kedar ka ghar hote hue maurya basti tak marg nirman kary,1.0,6054798.0,YUVRAJ CONSTRUCTION,INR,"3,353,756.96",Finance,2 biud,Ratnesh Kumar Gond,25-Apr-2026 04:31 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,24-Apr-2026 03:37 PM,25-Apr-2026 11:00 AM,techsummary_2121726.pdf (79.54 KB),Technical,2 bid admitted,Ratnesh Kumar Gond,20-Apr-2026 03:05 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,27-May-2026 05:50 PM,finsummary_2121726.pdf (79.54 KB),AOC,Lot08 Gram sabha jamaluddinpur PWD marg se kedar ka ghar hote hue maurya basti tak marg nirman kary,Lot08 Gram sabha jamaluddinpur PWD marg se kedar ka ghar hote hue maurya basti tak marg nirman kary,Please refer Tender documents. ,NA ,"33,55,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,NA ,NA ,NA ,EE RED DIV Ballia,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,30/EE/RED/2025-26/04-04-2026,2026_REDUP_1136224_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,tender FEE EMD,944.0,Nil,Nil,No,13-Apr-2026 12:00 PM,20-Apr-2026 12:30 PM,13-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,NA ,NA ,13-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,25-Apr-2026 11:00 AM,"67,000",Yes,fixed,,Nil,Nil,EE RED DIV Ballia,EE RED DIV Ballia,AOC
,,,,,,,2.0,6054798.0,YUVRAJ CONSTRUCTION,17-Apr-2026 08:18 PM,Accepted-AOC,aoc,27-May-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,other tecnical document,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,other tecnical document,,,,,,,,,,,,,,,,,,,,,,AOC
