Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
12-May-2026,"INR 757,797",30.0,Madan Pal,12-May-2026 09:14 PM,technew.pdf (24.00 KB),1,5933160,SHIV CONSTRUCTION,27-Feb-2026 07:36 AM,Accepted-AOC,L1,12-May-2026 09:14 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114636_1,5745 B,Construction of RCC slab from nala shri subhash babu jwala mandir to nawab ganj chowk for jal road jwala nagar at ward no. 52,1.0,5933160.0,SHIV CONSTRUCTION,INR,"757,797",Technical,Admitted,Madan Pal,18-Mar-2026 01:08 PM,technical_2067235.pdf,Suresh chand,Internal,,Madan Pal,12-May-2026 09:12 PM,finsummary_2067235.pdf (24.31 KB),Finance,Admitted,Madan Pal,18-Apr-2026 01:48 PM,finance_2067235.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 11:58 AM,18-Apr-2026 12:00 PM,techsummary_2067235.pdf (22.89 KB),AOC,1.0,Construction of RCC slab from nala shri subhash babu jwala mandir to nawab ganj chowk for jal road jwala nagar at ward no. 52,Date,,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,826.0,Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,5745 B,2026_NNSAH_1114636_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 12:00 PM,"76,339",No,percentage,10.0%,Nil,Nil,Construction of RCC slab from nala shri subhash babu jwala mandir to nawab ganj chowk for jal road jwala nagar at ward no. 52,Construction of RCC slab from nala shri subhash babu jwala mandir to nawab ganj chowk for jal road jwala nagar at ward no. 52,Please refer Tender documents. ,NA ,"7,63,393",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,AOC
,,,,,,2,5935742,YAMUNA ENTERPRISES,27-Feb-2026 06:03 AM,Rejected-AOC,L2,12-May-2026 09:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
