Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Document,24-Mar-2026 10:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,02-Apr-2026 01:00 PM,1.0,SBI Bank,EE RED Meerut,EE RED Division vikas bhawan collectorate Meerut,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-02-26,2026_REDUP_1128965_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,Bahadurpur mai pandit munnu Sharma ke makan se anil s/o sukhvir choudhary ke makan tak nail or Interlocking tile work,Bahadurpur mai pandit munnu Sharma ke makan se anil s/o sukhvir choudhary ke makan tak nail or Interlocking tile work,Please refer Tender documents. ,NA ,"18,09,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,"37,000",No,fixed,,Nil,Nil,AOC,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,28-May-2026 01:26 PM,finsummary_2105904.pdf (400.63 KB),Technical,technical,SHUBHAM PARLE,31-Mar-2026 04:45 PM,technical_2105904.pdf,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,31-Mar-2026 06:20 PM,02-Apr-2026 01:00 PM,techsummary_2105904.pdf (276.70 KB),Finance,FINANCE BID OPEN SUMMRY,SHUBHAM PARLE,28-May-2026 01:20 PM,finance_2105904.pdf,BOQ Comparative Chart,1.0,6005947.0,Dakshit Associates,INR,"1,807,987.99",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1128965_4,2494/RED/2025-26/dt-10-02-26,Bahadurpur mai pandit munnu Sharma ke makan se anil s/o sukhvir choudhary ke makan tak nail or Interlocking tile work,1,6005947,Dakshit Associates,27-Mar-2026 03:04 PM,Accepted-AOC,L1 BIDDER,28-May-2026 01:37 PM,28-May-2026,"INR 1,807,987.99",90.0,SHUBHAM PARLE,28-May-2026 01:37 PM,BOND.pdf (496.00 KB),BOND WITH DAKSHIT ASSOCIATES,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6005875,r s construction co,27-Mar-2026 12:03 PM,Rejected-Finance,L2 BIDDER,28-May-2026 01:26 PM,,,,,,,,AOC
