Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
16-May-2026,"INR 220,777,620.78",540.0,SURESH CHANDRA YADAV,16-May-2026 07:07 PM,Agr13.pdf (331.00 KB),Enclosed,1,5996759,M/S J.N SHARMA,23-Mar-2026 12:27 PM,Rejected-AOC,Accept,16-May-2026 07:07 PM,1.0,5985201.0,RAJESH KUMAR SINGH,INR,"220,777,620.78",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1125945_1,113/UPPCL/GM-1/2025-26/ETENDER Dated-07.03.2026,Construction of Mukhyamantri Model Composite Vidhyalay at Gram-Bahraichi District-Bhadohi (U.P.),Finance,Enclosed,SURESH CHANDRA YADAV,02-Apr-2026 06:11 PM,finance_2099398.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,01-Apr-2026 04:28 PM,02-Apr-2026 03:00 PM,techsummary_2099398.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,01-Apr-2026 04:24 PM,technical_2099398.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-16, Mirzapur, Accountant Unit-16, Mirzapur, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,02-Apr-2026 06:16 PM,finsummary_2099398.pdf (456.01 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,113/UPPCL/GM-1/2025-26/ETENDER Dated-07.03.2026,2026_UPPRC_1125945_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"44,65,000",No,fixed,,Nil,Nil,Construction of Mukhyamantri Model Composite Vidhyalay at Gram-Bahraichi District-Bhadohi (U.P.),Construction of Mukhyamantri Model Composite Vidhyalay at Gram-Bahraichi District-Bhadohi (U.P.),Please refer Tender documents. ,NA ,"22,32,33,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Bhadohi (U.P.),221401.0,NA ,NA ,NA ,Prayagraj,No ,No,"17,700",Nil,Nil,No,1.0,SBI Bank,16-Mar-2026 03:30 PM,23-Mar-2026 03:00 PM,16-Mar-2026 03:30 PM,23-Mar-2026 02:00 PM,NA ,NA ,16-Mar-2026 03:30 PM,23-Mar-2026 02:00 PM,02-Apr-2026 03:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj",1,Fee/PreQual/Technical,.pdf,BIDDOC,AOC
,,,,,,,2,5985201,RAJESH KUMAR SINGH,20-Mar-2026 10:06 AM,Accepted-AOC,Accept,16-May-2026 07:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
