Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"EE-MGCCD-12, ALIGARH",CIVIL LINES ALIGARH,"7,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDERBOOK,1.0,SBI Bank,427.0,Nil,Nil,No,LOT-04,Earthwork Silt clearance in internal section of Salabad Dy. between Km 0.000 to Km 7.100 in District Bulandshahr during year 2026-27,Please refer Tender documents. ,NA ,"3,43,000",Civil Works - Others,NA ,Rate Contract,90.0,30.0,SALABAD BULANDSHAHR,203001.0,NA ,NA ,NA ,ALIGARH,No ,No,25-Apr-2026 10:00 AM,04-May-2026 10:00 AM,25-Apr-2026 10:00 AM,02-May-2026 05:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,02-May-2026 05:00 PM,15-May-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",01/EE/2026-27,2026_UPIDC_1139705_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,CHIEF ENGINEER MGCCP ALIGARH,Internal,EEMGCCD12ALIGARH EEMGCCD16CHANDAUSI,manoj rao,19-May-2026 11:03 AM,finsummary_2128082.pdf (480.01 KB),Technical,Admitted,manoj rao,14-May-2026 08:07 PM,,CHIEF ENGINEER MGCCP ALIGARH,Internal,EE MGCCD 12 ALIGARH EEMGCCD 16 CHANDAUSI,manoj rao,14-May-2026 08:15 PM,15-May-2026 11:00 AM,techsummary_2128082.pdf (480.01 KB),Finance,ADMITTED ALL,manoj rao,19-May-2026 10:36 AM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad||MGCCD-12 Aligarh",2026_UPIDC_1139705_4,01/EE/2026-27,LOT-04,1.0,6083353.0,KPS ENGINEERING,INR,"201,656.75",1,6083037,DHARAM PAL SINGH THEKEDAR,02-May-2026 01:24 PM,Rejected-Finance,L-6,19-May-2026 11:03 AM,23-May-2026,"INR 201,656.75",30.0,manoj rao,25-May-2026 06:52 PM,fourdos.pdf (268.00 KB),AOC,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6083353,KPS ENGINEERING,02-May-2026 02:32 PM,Accepted-AOC,l-1,25-May-2026 06:53 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6074010,M/S DINESH CHANDRA TOMAR THEKEDAR,02-May-2026 10:31 AM,Rejected-Finance,L-2,19-May-2026 11:03 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6083382,M/S GAJENDRA PAL SINGH CONTRACTOR,02-May-2026 02:39 PM,Rejected-Finance,L-3,19-May-2026 11:03 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6070392,M/s Kamal Kumar,01-May-2026 07:44 PM,Rejected-Finance,L-4,19-May-2026 11:03 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6076804,M/s Moni Construction,01-May-2026 10:11 PM,Rejected-Finance,L-5,19-May-2026 11:03 AM,,,,,,,,AOC
