S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3680/RED/Tender/2025-26 Dt. 06-03-2026,2026_REDUP_1131830_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward no 09 Veerunagar Rajgadh main Nafeej Khan ke makan hote huye Daddu ke makan ki aur interlocking abam nali ka nirman karya,Ward no 09 Veerunagar Rajgadh main Nafeej Khan ke makan hote huye Daddu ke makan ki aur interlocking abam nali ka nirman karya,Please refer Tender documents. ,NA ,"16,31,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 09 Veerunagar Rajgadh main Nafeej Khan ke,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1.0,date2,Date,,30-Mar-2026 06:30 PM,18-Apr-2026 03:30 PM,30-Mar-2026 06:30 PM,18-Apr-2026 12:00 PM,NA ,NA ,30-Mar-2026 06:30 PM,18-Apr-2026 12:00 PM,12-May-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,"33,000",Yes,fixed,,Nil,Nil,AOC,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,08-May-2026 06:40 PM,12-May-2026 12:30 PM,techsummary_2112141.pdf (279.79 KB),Finance,final,Chaman Srivastava,29-May-2026 02:59 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,29-May-2026 03:05 PM,finsummary_2112141.pdf (462.52 KB),Technical,final,RAJNEESH KUMAR,08-May-2026 06:28 PM,,1.0,6045654.0,M/S MANGLAM ASSOCIATES,INR,"1,620,737",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1131830_3,3680/RED/Tender/2025-26 Dt. 06-03-2026,Ward no 09 Veerunagar Rajgadh main Nafeej Khan ke makan hote huye Daddu ke makan ki aur interlocking abam nali ka nirman karya,1,6045680,LUCKY ENTERPRISES,14-Apr-2026 06:50 PM,Rejected-Finance,N,29-May-2026 03:05 PM,29-May-2026,"INR 1,620,737",90.0,Chaman Srivastava,29-May-2026 03:12 PM,wardno9veerunagar.pdf (463.00 KB),FINAL,AOC
,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6045654,M/S MANGLAM ASSOCIATES,14-Apr-2026 07:14 PM,Accepted-AOC,Y,29-May-2026 03:12 PM,,,,,,,,AOC
