Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,900",Nil,Nil,No,1.0,SBI Bank,"80,000",Yes,fixed,,Nil,Nil,16-Mar-2026 12:30 PM,25-Mar-2026 02:00 PM,16-Mar-2026 01:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,16-Mar-2026 02:00 PM,25-Mar-2026 12:00 PM,02-Apr-2026 04:00 PM,"PROPOSED OPEN GYM EQUIPMENTS AT GOVERNMENT MEDICAL COLLEGE CAMPUS, DISTRICT SAHARANPUR UP","PROPOSED OPEN GYM EQUIPMENTS AT GOVERNMENT MEDICAL COLLEGE CAMPUS, DISTRICT SAHARANPUR UP",Please refer Tender documents. ,NA ,"33,90,047",Civil Works,NA ,Tender,90.0,90.0,Saharanpur,247001.0,NA ,NA ,NA ,Saharanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Bid Document,1.0,Date Corrigendum,Date,,Project Manager,UPPCL Unit-26,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,06/UPPCL/PM-26/SRE/2025-26,2026_UPPRC_1116994_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Financial Comparative,Tarun Chaturvedi,18-May-2026 02:03 PM,finance_2099208.pdf,BOQ Comparative Chart,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,02-Apr-2026 03:45 PM,02-Apr-2026 04:00 PM,techsummary_2099208.pdf (1042.04 KB),Technical,Comparative,Tarun Chaturvedi,02-Apr-2026 03:41 PM,technical_2099208.pdf,Project Manager UPPCL Unit-26,Internal,"Project Manager UPPCL Unit-33, Accountant Unit-26,",Tarun Chaturvedi,18-May-2026 02:09 PM,finsummary_2099208.pdf (1042.04 KB),18-May-2026,"INR 3,383,266.746",120.0,Tarun Chaturvedi,18-May-2026 02:23 PM,Dos06.pdf (531.00 KB),Final,1,5994829,M/S MAHALAXMI TRADERS,23-Mar-2026 05:09 PM,Accepted-AOC,Due to quoted Lowest Rate,18-May-2026 02:25 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,2026_UPPRC_1116994_2,06/UPPCL/PM-26/SRE/2025-26,"PROPOSED OPEN GYM EQUIPMENTS AT GOVERNMENT MEDICAL COLLEGE CAMPUS, DISTRICT SAHARANPUR UP",1.0,5994829.0,M/S MAHALAXMI TRADERS,INR,"3,383,266.746",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5993149,Prateek Construction,24-Mar-2026 09:48 AM,Rejected-Technical,Disqualify,02-Apr-2026 03:45 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5998314,T. A. CONSTRUCTION COMPANY,23-Mar-2026 11:58 AM,Rejected-Finance,Due to quoted Highest Rate,18-May-2026 02:09 PM,,,,,,,,,,AOC
