S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,767.0,Nil,Nil,No,09-Apr-2026 03:00 PM,15-Apr-2026 01:00 PM,09-Apr-2026 03:00 PM,15-Apr-2026 12:00 PM,NA ,NA ,09-Apr-2026 03:00 PM,15-Apr-2026 12:00 PM,04-May-2026 03:00 PM,"EE RED, Vikas Bhawan, Ambedkarnagar","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,1697/EE RED Ambedkarnagar/25-26 Dt 11/03/2026,2026_REDUP_1135087_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"Under District Ambedkarnagar, Construction of Interlocking road from village Semra Ekdanga Purwa to Vipul Singh house in front of Dharam Raj Nishad house, Lot No 1","Under District Ambedkarnagar, Construction of Interlocking road from village Semra Ekdanga Purwa to Vipul Singh house in front of Dharam Raj Nishad house, Lot No 1",Please refer Tender documents. ,NA ,"12,07,000",Civil Works,NA ,Tender,90.0,90.0,Ambedkarnagar,224001.0,"EE RED, Vikas Bhawan, Ambedkarnagar ","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar  ",13-Apr-2026 11:00 AM ,"EE RED, Vikas Bhawan, Ambedkarnagar",No ,No,"24,140",No,percentage,2.0%,Nil,Nil,AOC,Technical,Summary,Shailendra Chaudhary,15-Apr-2026 09:32 PM,,"Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,,Shailendra Chaudhary,25-May-2026 08:08 PM,finsummary_2119146.pdf (583.40 KB),Finance,Summary,Shailendra Chaudhary,12-May-2026 10:42 AM,,BOQ Comparative Chart,"Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,"Er Shailendra Chaudhary EE RED Ambedkarnagar, Er Yogesh Kumar AE RED Ambedkarnagar, Mr Anand Swaroop Yadav DAO RED Ambedkarnagar",ANAND SWAROOP YADAV,26-Apr-2026 01:53 PM,04-May-2026 03:00 PM,techsummary_2119146.pdf (359.91 KB),25-May-2026,"INR 1,422,536",90.0,Shailendra Chaudhary,25-May-2026 08:28 PM,1697_1.pdf (583.00 KB),1,6044851,M/S DINESH CONSTRUCTIONS,13-Apr-2026 10:07 PM,Rejected-Finance,Rejected,25-May-2026 08:08 PM,1.0,6042039.0,M/S OM PARKASH SHUKLA.,INR,"1,422,536",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,2026_REDUP_1135087_1,1697/EE RED Ambedkarnagar/25-26 Dt 11/03/2026,"Under District Ambedkarnagar, Construction of Interlocking road from village Semra Ekdanga Purwa to Vipul Singh house in front of Dharam Raj Nishad house, Lot No 1",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6042039,M/S OM PARKASH SHUKLA.,14-Apr-2026 08:23 AM,Accepted-AOC,AoC,25-May-2026 08:28 PM,,,,,,,,,,AOC
