S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5938898,M/S MOHD JAVED,27-Feb-2026 06:50 PM,Rejected-AOC,L3,12-May-2026 10:21 AM,1.0,5939279.0,M/s SVGS Enterprises,INR,"151,725.16","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1118401_5,09/AEIV/2025-26,"Relaying of Interlocking tiles and repair of c.c road in front of M1 block at Canal colony Cantt Road, Lucknow.(Lot No.05)",13-Mar-2026,"INR 151,725.16",30.0,deena nath maurya,12-May-2026 10:21 AM,agno432.pdf (634.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,09-Mar-2026 04:03 PM,10-Mar-2026 10:00 AM,techsummary_2078800.pdf (1096.96 KB),Finance,summary,deena nath maurya,12-Mar-2026 11:10 AM,finance_2078800.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,12-Mar-2026 01:38 PM,finsummary_2078800.pdf (1096.96 KB),Technical,summary,deena nath maurya,09-Mar-2026 11:10 AM,technical_2078800.pdf,AOC,590.0,Nil,Nil,No,Assistant Engineer IV,LDSC Lucknow,21-Feb-2026 12:00 PM,28-Feb-2026 03:00 PM,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,21-Feb-2026 12:00 PM ,28-Feb-2026 12:00 PM ,21-Feb-2026 12:00 PM,28-Feb-2026 12:00 PM,10-Mar-2026 10:00 AM,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,1.0,SBI Bank,"Relaying of Interlocking tiles and repair of c.c road in front of M1 block at Canal colony Cantt Road, Lucknow.(Lot No.05)","Relaying of Interlocking tiles and repair of c.c road in front of M1 block at Canal colony Cantt Road, Lucknow.(Lot No.05)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/AEIV/2025-26,2026_UPIDC_1118401_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,280",No,fixed,,Nil,Nil,AOC
2,5939279,M/s SVGS Enterprises,28-Feb-2026 06:54 AM,Accepted-AOC,L1,12-May-2026 10:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5939531,vajid ali,28-Feb-2026 12:20 AM,Rejected-AOC,L2,12-May-2026 10:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
