Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Construction of nali and cc road from gadho wali masjid and topiya sarai to near of neemtala to shabbir house to shehzad house for pilkhantala at ward no. 62,Construction of nali and cc road from gadho wali masjid and topiya sarai to near of neemtala to shabbir house to shehzad house for pilkhantala at ward no. 62,Please refer Tender documents. ,NA ,"9,93,718",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,1.0,SBI Bank,chief engineer,chief engineer,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of nali and cc road from gadho wali masjid and topiya sarai to near of neemtala to shabbir house to shehzad house for pilkhantala at ward no. 62,Date,,Saharanpur Municipal Corporation Saharanpur UP,5804 B,2026_NNSAH_1114687_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 02:00 PM,"99,372",No,percentage,10.0%,Nil,Nil,826.0,Nil,Nil,No,AOC,Suresh chand,Internal,,Sandeep kumar Misra,11-May-2026 11:27 PM,finsummary_2067380.pdf (24.34 KB),Technical,Admitted,Vijay Bahadur singh,29-Mar-2026 04:05 PM,technical_2067380.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 01:56 PM,20-Apr-2026 02:00 PM,techsummary_2067380.pdf (22.89 KB),Finance,Admitted,Vijay Bahadur singh,22-Apr-2026 03:57 PM,finance_2067380.pdf,BOQ Comparative Chart,1,5931302,M.K. Contractor,26-Feb-2026 12:18 PM,Accepted-AOC,L1,11-May-2026 11:30 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114687_1,5804 B,Construction of nali and cc road from gadho wali masjid and topiya sarai to near of neemtala to shabbir house to shehzad house for pilkhantala at ward no. 62,1.0,5931302.0,M.K. Contractor,INR,"988,749",11-May-2026,"INR 988,749",30.0,Sandeep kumar Misra,11-May-2026 11:30 PM,technew.pdf (24.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5935581,MOHD FURQAN,27-Feb-2026 02:24 AM,Rejected-AOC,L3,11-May-2026 11:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5937385,M/S AFZAL AHMAD CONTRACTOR,27-Feb-2026 12:56 PM,Rejected-AOC,L2,11-May-2026 11:30 PM,,,,,,,,,,,,,,,,AOC
