Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Technical,Opend,Abhishek Rai,17-Mar-2026 11:29 AM,,10-Apr-2026,"INR 1,075,189",90.0,Suresh Kumar Jaiswal,08-May-2026 12:00 PM,bpdf.pdf (153.00 KB),Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 03:09 PM,19-Mar-2026 04:00 PM,techsummary_2087584.pdf (448.10 KB),1,5972645,Adhya SIngh,14-Mar-2026 09:24 PM,Accepted-AOC,L1,08-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_17,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Pipraich Gram Sabha Hemchapar mein Nahar Puliya se Vijay Bhadur ke Makan Tak Aage ki Aur Prathmik Vidyalaya Tak Awashesh Marg Par CC Road Ka Nirman,Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 01:21 PM,finsummary_2087584.pdf (152.96 KB),Finance,Opend,Abhishek Rai,19-Mar-2026 08:46 PM,,BOQ Comparative Chart,1.0,5972645.0,Adhya SIngh,INR,"1,075,189",AOC,1.0,SBI Bank,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 04:00 PM,EXECUTIVE ENGINEER,Vikash Bhawan,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Block-Pipraich Gram Sabha Hemchapar mein Nahar Puliya se Vijay Bhadur ke Makan Tak Aage ki Aur Prathmik Vidyalaya Tak Awashesh Marg Par CC Road Ka Nirman,Block-Pipraich Gram Sabha Hemchapar mein Nahar Puliya se Vijay Bhadur ke Makan Tak Aage ki Aur Prathmik Vidyalaya Tak Awashesh Marg Par CC Road Ka Nirman,Please refer Tender documents. ,NA ,"10,75,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,1,Fee/PreQual/Technical,.pdf,Technical,812.0,Nil,Nil,No,"21,500",No,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,5970584,SAKSHIKA & PRIYANSHI TRADERS,14-Mar-2026 09:34 PM,Rejected-AOC,L2,08-May-2026 12:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,AOC
