Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
944.0,Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2233 DATE 13.03.2026,2026_REDUP_1132106_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SERVICE ROAD PAR BRAHAMDEV STHAN KE PAS SE DINESH RATHAUR KE GHAR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM ZAHIDPUR,SERVICE ROAD PAR BRAHAMDEV STHAN KE PAS SE DINESH RATHAUR KE GHAR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM ZAHIDPUR,SERVICE ROAD PAR BRAHAMDEV STHAN KE PAS SE DINESH RATHAUR KE GHAR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM ZAHIDPUR ,NA ,"21,13,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D. HARDOI,No ,No,"43,000",Yes,fixed,,Nil,Nil,E.E.R.E.D. HARDOI,E.E.R.E.D. HARDOI,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,01-Apr-2026 10:00 AM,15-Apr-2026 12:30 PM,01-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,NA ,NA ,01-Apr-2026 10:00 AM,15-Apr-2026 12:00 PM,18-Apr-2026 12:00 PM,AOC,Finance,EE AE DAO,Pradeep Pal,13-May-2026 02:14 AM,finance_2112793.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,17-Apr-2026 06:42 PM,18-Apr-2026 12:00 PM,techsummary_2112793.pdf (431.40 KB),Technical,EE AE DAO,Pradeep Pal,17-Apr-2026 06:40 PM,technical_2112793.pdf,EE,Internal,EE AE DAO,Pradeep Pal,13-May-2026 02:16 AM,finsummary_2112793.pdf (504.32 KB),13-May-2026,"INR 2,001,357.919",90.0,Pradeep Pal,13-May-2026 02:17 AM,SERVICE.pdf (504.00 KB),EE AE DAO,1.0,6046445.0,P.K. ENTERPRISES,INR,"2,001,357.919",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1132106_1,LETTAR NO 2233 DATE 13.03.2026,SERVICE ROAD PAR BRAHAMDEV STHAN KE PAS SE DINESH RATHAUR KE GHAR TAK INTERLOCKING AND NALI NIRMAN KARYA GRAM ZAHIDPUR,1,6046445,P.K. ENTERPRISES,14-Apr-2026 05:49 PM,Accepted-AOC,RESPONSIVE,13-May-2026 02:17 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6046095,PRAVEEN KUMAR BAJPAI,14-Apr-2026 05:35 PM,Rejected-AOC,RESPONSIVE,13-May-2026 02:17 AM,AOC
