Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
18-May-2026,"INR 1,148,086",90.0,Ramesh Bahadur Shahi,18-May-2026 12:00 PM,KodaiLOI.pdf (1026.00 KB),M/s Banshi Dhar Pandey Found L1,1.0,6057676.0,M/S BANSHI DHAR PANDEY,INR,"1,148,086",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1135620_1,80 /EE Basti /E-Tender /Purvanchal Nidhi Kaptanganj /2025-26 Dated 10 -04-2026,Construction of CC Road work at Kodai Gopanlpur Pitch Marg Se Gram Nipaniya Me Vinod Chaudhary Ke Ghar Tak Block Harriaya Distt Basti. ( Purvanchil Nidhi Kaptanganj),1,6057739,M/S BANSHI DHAR AND SONS,19-Apr-2026 10:54 PM,Rejected-Finance,L2,14-May-2026 04:51 PM,Technical,M/S BANSHI DHAR PANDEY and M/S BANSHI DHAR AND SONS Found,Ramesh Bahadur Shahi,04-May-2026 03:32 PM,technical_2120320.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,14-May-2026 04:51 PM,finsummary_2120320.pdf (481.69 KB),Finance,M/S BANSHI DHAR PANDEY Found L1,Ramesh Bahadur Shahi,14-May-2026 04:48 PM,finance_2120320.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,04-May-2026 03:34 PM,04-May-2026 06:00 PM,techsummary_2120320.pdf (646.59 KB),AOC,"1,652",UPSCIDCO,BASTI,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,80 /EE Basti /E-Tender /Purvanchal Nidhi Kaptanganj /2025-26 Dated 10 -04-2026,2026_SCIDC_1135620_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,11-Apr-2026 09:00 AM,20-Apr-2026 02:00 PM,11-Apr-2026 09:00 AM,20-Apr-2026 01:00 PM,11-Apr-2026 09:00 AM ,20-Apr-2026 01:00 PM ,11-Apr-2026 09:00 AM,20-Apr-2026 01:00 PM,04-May-2026 06:00 PM,1,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti","24,000",No,fixed,,UPSCIDCO,BASTI,Construction of CC Road work at Kodai Gopanlpur Pitch Marg Se Gram Nipaniya Me Vinod Chaudhary Ke Ghar Tak Block Harriaya Distt Basti. ( Purvanchil Nidhi Kaptanganj),Construction of CC Road work at Kodai Gopanlpur Pitch Marg Se Gram Nipaniya Me Vinod Chaudhary Ke Ghar Tak Block Harriaya Distt Basti. ( Purvanchil Nidhi Kaptanganj),As Given in NIT ,NA ,"11,49,696",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",17-Apr-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,AOC
,,,,,,,,,,,,,,,,2,6057676,M/S BANSHI DHAR PANDEY,19-Apr-2026 10:06 PM,Accepted-AOC,L1,18-May-2026 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
