Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
09-Apr-2026,"INR 1,082,657",90.0,Aniruddh Kumar Yadav,14-May-2026 11:24 AM,Lilapur.pdf (562.00 KB),1,5998745,JAI HANUMAN CONSTRUCTION,23-Mar-2026 11:52 AM,Accepted-AOC,1st Lowest,14-May-2026 11:24 AM,1.0,5998745.0,JAI HANUMAN CONSTRUCTION,INR,"1,082,657",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1126534_7,1040/RED/Chandauli/25-26 Date-20-01-2026,Vikas Khand Chakia ke Gram Sabha Lilapur me Ramshakal Paswan ke ghar se Ravindra Kumar Gupta ke ghar tak CC road v sivar nirman kary.,Technical,bids received,Aniruddh Kumar Yadav,30-Mar-2026 05:28 PM,,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,09-Apr-2026 03:05 PM,finsummary_2100964.pdf (581.86 KB),Finance,bids received,Aniruddh Kumar Yadav,07-Apr-2026 03:45 PM,,BOQ Comparative Chart,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,30-Mar-2026 05:51 PM,07-Apr-2026 11:00 AM,techsummary_2100964.pdf (617.61 KB),AOC,EE RED Chandauli,EE RED Chandauli,1,Fee/PreQual/Technical,.pdf,EMD Fees and Technical Document,"1,016",Nil,Nil,No,Vikas Khand Chakia ke Gram Sabha Lilapur me Ramshakal Paswan ke ghar se Ravindra Kumar Gupta ke ghar tak CC road v sivar nirman kary.,Vikas Khand Chakia ke Gram Sabha Lilapur me Ramshakal Paswan ke ghar se Ravindra Kumar Gupta ke ghar tak CC road v sivar nirman kary.,Please refer Tender documents. ,NA ,"10,83,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Chakia,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,1040/RED/Chandauli/25-26 Date-20-01-2026,2026_REDUP_1126534_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-Mar-2026 09:00 AM,23-Mar-2026 12:30 PM,18-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,18-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,07-Apr-2026 11:00 AM,"22,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC
,,,,,,2,5998940,M/S KRISHNAWATI CONSTRUCTIONS,23-Mar-2026 11:59 AM,Rejected-Finance,Reject due to higher rate,09-Apr-2026 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
