S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,date2,Date,,"38,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3680/RED/Tender/2025-26 Dt. 06-03-2026,2026_REDUP_1131830_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Jhansi,EE RED Jhansi,"2,354",Nil,Nil,No,Ward 59 C.P mission Compound Mini Stadium G.I.C Jhansi ke open gym ke bagal ki aur C.C Road se Hostal hote huye Nale ki aur Interlocking ka nirman karya.,Ward 59 C.P mission Compound Mini Stadium G.I.C Jhansi ke open gym ke bagal ki aur C.C Road se Hostal hote huye Nale ki aur Interlocking ka nirman karya.,Please refer Tender documents. ,NA ,"18,59,000",Civil Works,NA ,Tender,90.0,90.0,Ward 59 C.P mission Compound Mini Stadium G.I.C Jh,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1,Fee/PreQual/Technical,.pdf,sbd,30-Mar-2026 06:30 PM,18-Apr-2026 03:30 PM,30-Mar-2026 06:30 PM,18-Apr-2026 12:00 PM,NA ,NA ,30-Mar-2026 06:30 PM,18-Apr-2026 12:00 PM,12-May-2026 12:30 PM,1.0,SBI Bank,AOC,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,08-May-2026 06:42 PM,12-May-2026 12:30 PM,techsummary_2112122.pdf (261.35 KB),Finance,final,RAJNEESH KUMAR,16-May-2026 12:09 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,16-May-2026 12:12 PM,finsummary_2112122.pdf (493.63 KB),Technical,final,RAJNEESH KUMAR,08-May-2026 06:26 PM,,1,6053265,A.K. ENTERPRISES,17-Apr-2026 09:21 AM,Accepted-AOC,y,16-May-2026 12:14 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1131830_2,3680/RED/Tender/2025-26 Dt. 06-03-2026,Ward 59 C.P mission Compound Mini Stadium G.I.C Jhansi ke open gym ke bagal ki aur C.C Road se Hostal hote huye Nale ki aur Interlocking ka nirman karya.,1.0,6053265.0,A.K. ENTERPRISES,INR,"1,847,733",16-May-2026,"INR 1,847,733",90.0,RAJNEESH KUMAR,16-May-2026 12:14 PM,ward59CP.pdf (494.00 KB),final,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6053274,LUCKY ENTERPRISES,17-Apr-2026 09:27 AM,Rejected-Finance,n,16-May-2026 12:12 PM,,,,,,,,,,,,,,,,,AOC
