Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
766.0,Nil,Nil,No,02-May-2026 09:00 AM,11-May-2026 12:00 PM,02-May-2026 10:00 AM,11-May-2026 11:00 AM,NA ,NA ,02-May-2026 10:00 AM,11-May-2026 11:00 AM,16-May-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Notice(NIT),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri||FD, puranpur",01/E.E/2026-27,2026_UPIDC_1143854_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Clearance work from km 3.00 to km 10.00 of Nehrunagar Drain. (LOT-1),Clearance work from km 3.00 to km 10.00 of Nehrunagar Drain. (LOT-1),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,20.0,Pilibhit,262001.0,NA ,NA ,NA ,Office flood Division Puranpur Pilibhit,No ,No,Executive Engineer,Office flood Division Puranpur Pilibhit,"27,500",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Finance,three financial bid found in 1 accepted and 2 rejected,ashutosh kumar,27-May-2026 03:24 PM,finance_2136973.pdf,BOQ Comparative Chart,EE FDP Pilibhit,Internal,EE flood division Sharda Nagar lakhimpur kheri,ashutosh kumar,12-May-2026 05:49 PM,16-May-2026 11:00 AM,techsummary_2136973.pdf (417.19 KB),Technical,Total 6 technical bid sound in 3 bid accepted and 3 rejected.,ashutosh kumar,12-May-2026 05:42 PM,technical_2136973.pdf,Ashutosh Kumar,Internal,,ashutosh kumar,27-May-2026 03:28 PM,finsummary_2136973.pdf (176.29 KB),27-May-2026,"INR 703,603.36",20.0,ashutosh kumar,27-May-2026 03:35 PM,dos1.pdf (444.00 KB),Date of Start 26-05-2026,1.0,6100205.0,M/S ROHIT ENTERPRISES,INR,"703,603.36","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri||FD, puranpur",2026_UPIDC_1143854_1,01/E.E/2026-27,Clearance work from km 3.00 to km 10.00 of Nehrunagar Drain. (LOT-1),1,6101885,ISHTAKHAR AHAMAD,11-May-2026 09:01 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-May-2026 05:42 PM,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6103810,MAHENDRA KUMAR CONTRACTOR,10-May-2026 07:29 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-May-2026 05:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6100205,M/S ROHIT ENTERPRISES,10-May-2026 09:47 AM,Accepted-AOC,Date of Start 26-05-2026,27-May-2026 03:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6102315,M/S SACHIN CHANDANI THEKEDAR,10-May-2026 11:13 AM,Rejected-Finance,financial bid rejected due to Higher rate,27-May-2026 03:28 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6104979,M/S TRIPLE R CONSTRUCTION AND SUPLIERS,11-May-2026 10:33 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-May-2026 05:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6104239,SUSHIL KUMAR CONTRACTOR,10-May-2026 10:48 PM,Rejected-Finance,financial bid rejected due to Higher rate,27-May-2026 03:28 PM,AOC
