S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Tender Stage
1,6049736,M/s National Construction,15-Apr-2026 05:03 PM,Accepted-AOC,ok,15-May-2026 12:25 PM,1.0,6049736.0,M/s National Construction,INR,"37,351,700",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1128747_2,633/S E/Ayo/E Tender/thana rampur mau/25-26 20.03.2026,Construction of Balance Work Main Thana Building at Police Station Rampur in Distt. Mau,14-May-2026,"INR 37,351,700",365.0,Jagpal Verma,15-May-2026 12:24 PM,LOI.pdf (775.00 KB),Construction of Balance Work Main Thana Building at Police Station Rampur in Distt. Mau,S E,Internal,E E Asst Acct,Jagpal Verma,14-May-2026 04:08 PM,finsummary_2116268.pdf (420.10 KB),Technical,Technical Bid opening summary,Jagpal Verma,05-May-2026 10:45 AM,technical_2116268.pdf,S E,Internal,E E Asst Acct,Jagpal Verma,05-May-2026 10:49 AM,08-May-2026 03:00 PM,techsummary_2116268.pdf (345.44 KB),Finance,Financial Bid opening summary,Jagpal Verma,14-May-2026 04:00 PM,finance_2116268.pdf,BOQ Comparative Chart,AOC,"7,55,000",No,fixed,,S E UP SCIDCO,Ayodhya,"5,310",online,AYODHYA,Yes,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,633/S E/Ayo/E Tender/thana rampur mau/25-26 20.03.2026,2026_SCIDC_1128747_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Construction of Balance Work Main Thana Building at Police Station Rampur in Distt. Mau,06-Apr-2026 03:00 PM,16-Apr-2026 11:00 AM,06-Apr-2026 03:00 PM,16-Apr-2026 09:00 AM,NA ,NA ,06-Apr-2026 03:30 PM,16-Apr-2026 09:00 AM,08-May-2026 03:00 PM,Construction of Balance Work Main Thana Building at Police Station Rampur in Distt. Mau,Construction of Balance Work Main Thana Building at Police Station Rampur in Distt. Mau,Please refer Tender documents. ,NA ,,Construction Works,Construction of Balance Work Main Thana Building  ,Tender,90.0,540.0,Mau,275101.0,SE office up scidco ,Behind Ram Janki Mandir Sahabganj Ayodhya ,09-Apr-2026 11:00 AM ,SE office up scidco,No ,No,SE up scidco Ayodhya,Behind Ram Janki Mandir Sahabganj Ayodhya,1,FDR - Fixed Deposit,AOC
2,6049782,PANKAJ KUMAR SINGH,15-Apr-2026 05:47 PM,Rejected-Finance,Disqualify,14-May-2026 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC
