S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,Construction of cc road from jugal kishore monga house to Dr. satish chandra jain house for chandar nagar at ward no. 55,Construction of cc road from jugal kishore monga house to Dr. satish chandra jain house for chandar nagar at ward no. 55,Please refer Tender documents. ,NA ,"6,60,466",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"66,047",No,percentage,10.0%,Nil,Nil,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 12:50 PM,Saharanpur Municipal Corporation Saharanpur UP,5817 B,2026_NNSAH_1114702_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,826.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,Construction of cc road from jugal kishore monga house to Dr. satish chandra jain house for chandar nagar at ward no. 55,Date,,chief engineer,chief engineer,AOC,Technical,Admitted,Madan Pal,26-Mar-2026 03:01 PM,technical_2067399.pdf,suresh chand,Internal,,Sandeep kumar Misra,09-May-2026 04:09 PM,finsummary_2067399.pdf (22.89 KB),Finance,Admitted,Madan Pal,21-Apr-2026 04:04 PM,finance_2067399.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 12:47 PM,20-Apr-2026 12:50 PM,techsummary_2067399.pdf (22.89 KB),09-May-2026,"INR 654,125",30.0,Sandeep kumar Misra,09-May-2026 04:11 PM,tech.pdf (23.00 KB),1,5935320,Milind Choudhray Const.,27-Feb-2026 05:20 AM,Rejected-AOC,L2,09-May-2026 04:11 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114702_1,5817 B,Construction of cc road from jugal kishore monga house to Dr. satish chandra jain house for chandar nagar at ward no. 55,1.0,5931519.0,RAVI KUMAR PRAJAPATI,INR,"654,125",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5931519,RAVI KUMAR PRAJAPATI,26-Feb-2026 07:26 PM,Accepted-AOC,L1,09-May-2026 04:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5936095,Vaibhav Const.,27-Feb-2026 09:43 AM,Rejected-AOC,L3,09-May-2026 04:11 PM,,,,,,,,,,AOC
