Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
19-May-2026,"INR 1,131,260",30.0,Sandeep kumar Misra,19-May-2026 04:08 PM,techhh.pdf (99.00 KB),1,5928220,Milind Choudhray Const.,26-Feb-2026 11:05 AM,Accepted-AOC,L1,19-May-2026 04:08 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114549_1,5985 B,Construction of nali and interloking tiles from kote wali road to gayyur shop to master g for naya bans at ward no. 31,1.0,5928220.0,Milind Choudhray Const.,INR,"1,131,260",Technical,Admitted,Madan Pal,15-Mar-2026 03:43 PM,technical_2066918.pdf,suresh chand,Internal,,Sandeep kumar Misra,19-May-2026 04:05 PM,finsummary_2066918.pdf (99.34 KB),Finance,Admitted,Madan Pal,21-Apr-2026 11:33 AM,finance_2066918.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 12:57 PM,20-Apr-2026 01:00 PM,techsummary_2066918.pdf (22.89 KB),AOC,chief engineer,chief engineer,1.0,Fee/PreQual/Technical,.pdf,Technical,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 01:00 PM,Construction of nali and interloking tiles from kote wali road to gayyur shop to master g for naya bans at ward no. 31,Construction of nali and interloking tiles from kote wali road to gayyur shop to master g for naya bans at ward no. 31,Please refer Tender documents. ,NA ,"11,45,000",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,1.0,SBI Bank,1.0,Construction of nali and interloking tiles from kote wali road to gayyur shop to master g for naya bans at ward no. 31,Date,,"1,298",Nil,Nil,No,"1,14,500",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,5985 B,2026_NNSAH_1114549_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2,5931474,RAVI KUMAR PRAJAPATI,26-Feb-2026 09:37 AM,Rejected-AOC,L3,19-May-2026 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,5933793,Vaibhav Const.,26-Feb-2026 05:03 PM,Rejected-AOC,L3,19-May-2026 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
