S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,09-Mar-2026 12:26 AM,16-Mar-2026 01:00 PM,09-Mar-2026 10:00 AM,16-Jun-2026 12:26 AM,NA ,NA ,09-Mar-2026 10:00 AM,16-Mar-2026 12:00 PM,01-Apr-2026 12:00 PM,856.0,Nil,Nil,No,Gram Badruddin Nagar nanu (Saroorpur) mai Rajkiya kanya Inter College ke prangan mai main road tak CC work.,Gram Badruddin Nagar nanu (Saroorpur) mai Rajkiya kanya Inter College ke prangan mai main road tak CC work.,Please refer Tender documents. ,NA ,"12,29,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,"25,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,document,EE RED Meerut,EE RED Meerut,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-2-26,2026_REDUP_1122791_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,05-May-2026 04:03 PM,finsummary_2091178.pdf (466.89 KB),Technical,TECH BID OPEN,UDAY SHANKAR,16-Mar-2026 01:42 PM,,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,25-Mar-2026 06:24 PM,01-Apr-2026 12:00 PM,techsummary_2091178.pdf (461.46 KB),Finance,Finance open,UDAY SHANKAR,05-May-2026 03:57 PM,finance_2091178.pdf,BOQ Comparative Chart,1,5972463,M/S JINDAL ENTERPRISES,14-Mar-2026 04:05 PM,Rejected-Finance,L2 BIDDER,05-May-2026 04:03 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1122791_2,2494/RED/2025-26/dt-10-2-26,Gram Badruddin Nagar nanu (Saroorpur) mai Rajkiya kanya Inter College ke prangan mai main road tak CC work.,1.0,5972574.0,SINGHAL ENTERPRISES,INR,"1,166,911.22",05-May-2026,"INR 1,166,911.22",90.0,SHUBHAM PARLE,05-May-2026 04:06 PM,finance2.pdf (467.00 KB),Bond with Singhal Enterprises L1 Bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5973254,M/s PAWANSHREE CONTRACTORS,14-Mar-2026 08:24 PM,Rejected-Finance,L3 BIDDER,05-May-2026 04:03 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5967952,M/S V D CONTRACTOR,14-Mar-2026 05:20 PM,Rejected-Technical,Rejected,25-Mar-2026 06:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5967137,R. D. INFRATECH,14-Mar-2026 12:26 AM,Rejected-Technical,Rejected,25-Mar-2026 06:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5964109,RUHI ENTERPRISES,14-Mar-2026 03:12 PM,Rejected-Technical,Rejected,25-Mar-2026 06:24 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5972574,SINGHAL ENTERPRISES,15-Mar-2026 03:37 PM,Accepted-AOC,L1 bidder,05-May-2026 04:06 PM,,,,,,,,,,,,,,,,,AOC
