Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage
Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Apr-2026 03:57 PM,02-May-2026 12:30 PM,techsummary_2060919.pdf (684.88 KB),Technical,FINAL,RAJNEESH KUMAR,27-Apr-2026 03:55 PM,technical_2060919.pdf,19-May-2026,"INR 1,959,334",90.0,RAJNEESH KUMAR,19-May-2026 04:12 PM,atariya.pdf (522.00 KB),final,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1113367_19,3222/RED/Tender/2025-269 Date 14-01-2026,19- Gram Atariya Block Moth main devi master ki kothi se samsanghat ki aur apex sadak ka nirman karya.,1,6008900,M/S GIRI CONSTRUCTION,30-Mar-2026 07:52 AM,Accepted-AOC,y,19-May-2026 04:12 PM,1.0,6008900.0,M/S GIRI CONSTRUCTION,INR,"1,959,334",Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,19-May-2026 04:10 PM,finsummary_2060919.pdf (521.72 KB),Finance,final,RAJNEESH KUMAR,19-May-2026 03:44 PM,,BOQ Comparative Chart,AOC,07-Feb-2026 06:00 PM,06-Apr-2026 03:30 PM,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,02-May-2026 12:30 PM,1.0,date6,Date,,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3222/RED/Tender/2025-269 Date 14-01-2026,2026_REDUP_1113367_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,19- Gram Atariya Block Moth main devi master ki kothi se samsanghat ki aur apex sadak ka nirman karya.,19- Gram Atariya Block Moth main devi master ki kothi se samsanghat ki aur apex sadak ka nirman karya.,Please refer Tender documents. ,NA ,"19,70,000",Civil Works,NA ,Tender,90.0,90.0,19- Gram Atariya Block Moth main devi master ki ko,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"99,000",Yes,fixed,,Nil,Nil,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6015853,SANJAY AGARWAL,30-Mar-2026 08:48 AM,Rejected-Finance,n,19-May-2026 04:10 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,AOC
