Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
23-Apr-2026,"INR 37,370,306.55",90.0,Ramesh Kumar Singh,05-May-2026 05:59 PM,LOT03.pdf (288.00 KB),L1,1,5983218,BHAMAR SINGH,18-Mar-2026 11:22 AM,Rejected-Finance,L2,10-Apr-2026 03:53 PM,1.0,5984666.0,SRI ENTERPRISES,INR,"37,370,306.55","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",2026_UPIDC_1124343_3,07/SE/2025-26,Antierosion work for Protection of Village Chaukhata Narvar on Right Bank of River Ganga in Tehsil Meja.,Technical,02 bids admitted for financial evaluation.,Ramesh Kumar Singh,23-Mar-2026 06:51 PM,technical_2095243.pdf,SE RK SINGH,Internal,SE IWC MIRZAPUR EE DN SHUKLA,Ramesh Kumar Singh,10-Apr-2026 03:53 PM,finsummary_2095243.pdf (288.46 KB),Finance,02 bids addmitted for finanicail evaluation.,Ramesh Kumar Singh,02-Apr-2026 03:42 PM,,BOQ Comparative Chart,SE RK SINGH,Internal,SE IWC MIRZAPUR FWD PRAYAGRAJ,Ramesh Kumar Singh,23-Mar-2026 07:08 PM,27-Mar-2026 10:00 AM,techsummary_2095243.pdf (301.13 KB),AOC,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",07/SE/2025-26,2026_UPIDC_1124343_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"2,354",Nil,Nil,No,12-Mar-2026 02:05 PM,18-Mar-2026 03:30 PM,12-Mar-2026 02:05 PM,18-Mar-2026 03:00 PM,NA ,NA ,12-Mar-2026 02:05 PM,18-Mar-2026 03:00 PM,27-Mar-2026 10:00 AM,1,Fee/PreQual/Technical,.pdf,Tender Document,SE,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ,"11,14,100",Yes,percentage,2.0%,Nil,Nil,Antierosion work for Protection of Village Chaukhata Narvar on Right Bank of River Ganga in Tehsil Meja.,Antierosion work for Protection of Village Chaukhata Narvar on Right Bank of River Ganga in Tehsil Meja.,Please refer Tender documents. ,NA ,"5,57,05,000",Civil Works,NA ,Tender,90.0,90.0,VILLAGE CHAUKHATA NARVAR PRAYAGRAJ,212302.0,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ ,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ ,12-Mar-2026 02:05 PM ,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ,No ,No,AOC
,,,,,,,2,5984666,SRI ENTERPRISES,18-Mar-2026 12:32 PM,Accepted-AOC,L1,05-May-2026 05:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
