Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,"7,354",Nil,Nil,No,Restoration of Dys and Minors offtaking from km. 21.000 to km. 39.228 of Atarra Branch in Ken Canal System under Ken-Betwa Link Project,Restoration of Dys and Minors offtaking from km. 21.000 to km. 39.228 of Atarra Branch in Ken Canal System under Ken-Betwa Link Project,Please refer Tender documents. ,NA ,"25,56,25,000",Civil Works - Canal,NA ,Tender,90.0,547.0,BANDA,226001.0,Office of The Superintending Engineer ,"Office of The Superintending Engineer, Ken-Betwa Link Canal Construction Circle, Banda, Address-Nawab Tank, Banda-210001 ",16-Jan-2026 12:00 PM ,Office of The Superintending Engineer,No ,No,06-Jan-2026 11:00 AM,13-Feb-2026 03:00 PM,06-Jan-2026 11:00 AM,13-Feb-2026 02:00 PM,NA ,NA ,06-Jan-2026 11:00 AM,13-Feb-2026 02:00 PM,02-Mar-2026 11:00 AM,"51,13,000",No,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Banda,04/SE/2025-26,2026_UPIDC_1104143_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"SE, KBLCCC, BANDA","Office of The Superintending Engineer, Ken-Betwa Link Canal Construction Circle, Banda, Address-Nawab Tank, Banda-210001",AOC,Finance,Admitted,SANDEEP KUMAR KHARE,16-Mar-2026 10:37 AM,finance_2036624.pdf,BOQ Comparative Chart,"SE, KBLCCC, BANDA",Internal,,SANDEEP KUMAR KHARE,27-Feb-2026 07:28 AM,02-Mar-2026 11:00 AM,techsummary_2036624.pdf (320.30 KB),Technical,Admitted,SANDEEP KUMAR KHARE,25-Feb-2026 05:35 PM,technical_2036624.pdf,SE KBLCCC BANDA,Internal,,SANDEEP KUMAR KHARE,16-Mar-2026 11:18 AM,finsummary_2036624.pdf (173.72 KB),22-Apr-2026,"INR 179,726,987.1",547.0,SANDEEP KUMAR KHARE,14-May-2026 01:03 PM,03AOC.pdf (86.00 KB),AOC,1.0,5867025.0,Pratap Construction,INR,"179,726,987.1",U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Banda,2026_UPIDC_1104143_3,04/SE/2025-26,Restoration of Dys and Minors offtaking from km. 21.000 to km. 39.228 of Atarra Branch in Ken Canal System under Ken-Betwa Link Project,1,5867374,M/s Kaiser Construction Engineers and Contractor,13-Feb-2026 01:42 PM,Rejected-Finance,L4,16-Mar-2026 11:18 AM,AOC
2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5861912,M/s Narayan Enterprises,13-Feb-2026 01:52 PM,Rejected-Finance,L3,16-Mar-2026 11:18 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5862980,M/S SHIV SHAKTI CONSTRUCTION,13-Feb-2026 01:09 PM,Rejected-Finance,L2,16-Mar-2026 11:18 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5867025,Pratap Construction,13-Feb-2026 01:40 PM,Accepted-AOC,L1,14-May-2026 01:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5865892,PRATAP CONSTRUCTION COMPANY,13-Feb-2026 12:13 PM,Rejected-Technical,Enclosed,27-Feb-2026 07:28 AM,AOC
