Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction of cc road and RCC nali from chowki shadat wali gali for mohallah sarai mardan ali at ward no. 57,Construction of cc road and RCC nali from chowki shadat wali gali for mohallah sarai mardan ali at ward no. 57,Please refer Tender documents. ,NA ,"7,07,106",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,1.0,Construction of cc road and RCC nali from chowki shadat wali gali for mohallah sarai mardan ali at ward no. 57,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,826.0,Nil,Nil,No,"70,711",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,6078 B,2026_NNSAH_1114195_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief engineer,chief engineer,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,22-Apr-2026 09:00 AM,AOC,Technical,Admitted,Madan Pal,13-Mar-2026 02:14 PM,technical_2065806.pdf,suresh chand,Internal,,Sandeep kumar Misra,12-May-2026 12:23 PM,finsummary_2065806.pdf (23.84 KB),Finance,Admitted,Madan Pal,22-Apr-2026 10:41 AM,finance_2065806.pdf,BOQ Comparative Chart,suresh chand,Internal,,Madan Pal,21-Apr-2026 07:50 PM,22-Apr-2026 09:00 AM,techsummary_2065806.pdf (22.86 KB),12-May-2026,"INR 692,963",30.0,Sandeep kumar Misra,12-May-2026 12:25 PM,tech.pdf (24.00 KB),1.0,5936775.0,Maya Enterprises,INR,"692,963",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114195_1,6078 B,Construction of cc road and RCC nali from chowki shadat wali gali for mohallah sarai mardan ali at ward no. 57,1,5936775,Maya Enterprises,27-Feb-2026 01:34 PM,Accepted-AOC,L1,12-May-2026 12:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5935222,MOHD HAMID KHAN CONTRACTOR,27-Feb-2026 11:03 AM,Rejected-AOC,L2,12-May-2026 12:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5937233,SHIV CONSTRUCTION,27-Feb-2026 12:55 PM,Rejected-AOC,L3,12-May-2026 12:25 PM,AOC
