S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,date6,Date,,"2,354",Nil,Nil,No,"83,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,10- Gram Ranapura Block Gursarai main Raju Sengar ke Bade se Morlal Pal ke makan hote hute Mukhya sadak ki aur C.C sadak abam nali nirman karya.,10- Gram Ranapura Block Gursarai main Raju Sengar ke Bade se Morlal Pal ke makan hote hute Mukhya sadak ki aur C.C sadak abam nali nirman karya.,Please refer Tender documents. ,NA ,"16,42,000",Civil Works,NA ,Tender,90.0,90.0,10- Gram Ranapura Block Gursarai main Raju Sengar,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,07-Feb-2026 06:00 PM,06-Apr-2026 03:30 PM,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,06-Apr-2026 12:00 PM,02-May-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3222/RED/Tender/2025-269 Date 14-01-2026,2026_REDUP_1113367_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1113367_10,3222/RED/Tender/2025-269 Date 14-01-2026,10- Gram Ranapura Block Gursarai main Raju Sengar ke Bade se Morlal Pal ke makan hote hute Mukhya sadak ki aur C.C sadak abam nali nirman karya.,1,6030025,LUCKY ENTERPRISES,06-Apr-2026 05:05 AM,Rejected-Finance,n,19-May-2026 04:25 PM,1.0,6030018.0,M/S GIRI CONSTRUCTION,INR,"1,633,001",Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,19-May-2026 04:25 PM,finsummary_2060770.pdf (441.59 KB),Finance,final,RAJNEESH KUMAR,19-May-2026 04:23 PM,,BOQ Comparative Chart,Technical,FINAL,RAJNEESH KUMAR,27-Apr-2026 04:41 PM,technical_2060770.pdf,19-May-2026,"INR 1,633,001",90.0,RAJNEESH KUMAR,19-May-2026 04:27 PM,ranapura.pdf (442.00 KB),final,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Apr-2026 04:43 PM,02-May-2026 12:30 PM,techsummary_2060770.pdf (631.17 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6030018,M/S GIRI CONSTRUCTION,06-Apr-2026 04:38 AM,Accepted-AOC,y,19-May-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
