Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage
Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,17-Apr-2026 04:33 PM,17-Apr-2026 04:55 PM,techsummary_2050528.pdf (102.57 KB),Technical,2 Bidder Admitted,RAKESH KUMAR,17-Apr-2026 04:29 PM,technical_2050528.pdf,15-May-2026,"INR 640,981.25",45.0,RAKESH KUMAR,21-May-2026 11:00 AM,Lot13.pdf (942.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",2026_UPIDC_1110283_13,09/EE/2025-26,Auction of Silt/soil work from Km 78.028 to Km 79.500 of Bhognipur branch,1,5861365,M/S AMIT CONTRACTOR,11-Feb-2026 10:12 AM,Accepted-AOC,Complete,21-May-2026 11:00 AM,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,18-Apr-2026 12:01 PM,finsummary_2050528.pdf (102.57 KB),Finance,2 Bidder Admitted,RAKESH KUMAR,18-Apr-2026 11:55 AM,,BOQ Comparative Chart,1.0,5861365.0,M/S AMIT CONTRACTOR,INR,"640,981.25",AOC,856.0,Nil,Nil,No,"93,000",No,fixed,,Nil,Nil,Auction of Silt/soil work from Km 78.028 to Km 79.500 of Bhognipur branch,Auction of Silt/soil work from Km 78.028 to Km 79.500 of Bhognipur branch,Please refer Tender documents. ,NA ,"6,17,000",Civil Works - Canal,NA ,Tender,90.0,45.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,02-Feb-2026 11:00 AM,11-Feb-2026 03:00 PM,02-Feb-2026 11:00 AM,11-Feb-2026 02:00 PM,NA ,NA ,02-Feb-2026 11:00 AM,11-Feb-2026 02:00 PM,17-Apr-2026 04:55 PM,1,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",09/EE/2025-26,2026_UPIDC_1110283_13,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Executive Engineer,"BDLGC, Etawah",AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5861412,M/S GIRAND SINGH CONTRACTOR,11-Feb-2026 11:40 AM,Rejected-AOC,Complete,21-May-2026 11:00 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,AOC
