Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction work of 08 no Type 4 houses in the old Executive Engineer Complex of District Jhansi,Construction work of 08 no Type 4 houses in the old Executive Engineer Complex of District Jhansi,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,365.0,jhansi,284001.0,"S.E., PMGSY Circle, PWD, 15/5 Civil Line Kanpur ","S.E., PMGSY Circle, PWD, 15/5 Civil Line Kanpur ",06-Mar-2026 12:00 PM ,"S.E., PMGSY Circle, PWD, 15/5 Civil Line kanpur",No ,No,1.0,Date Corrigendum,Date,,"13,00,000",No,fixed,,Nil,Nil,"9,450",Nil,Nil,No,27-Feb-2026 09:00 AM,17-Mar-2026 12:30 PM,27-Feb-2026 11:00 AM,17-Mar-2026 12:00 PM,NA ,NA ,27-Feb-2026 11:00 AM,17-Mar-2026 12:00 PM,31-Mar-2026 12:30 PM,Superintending Engineer,"S.E., PMGSY Circle, PWD, 15/5 Civil Line Kanpur",1.0,SBI Bank,Chief Engineer World Bank (EAP) PWD HQ-Jhansi||SE PMGSY CIRCLE PWD KANPUR,427/167C-PMGSYC/2025-26 DT. 20.02.2026,2026_WBEAP_1120467_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender NIT,AOC,Technical,Technical Opening,Arvind Kumar,25-Mar-2026 03:38 PM,technical_2084215.pdf,Er Arvind Kumar,Internal,Er Arvind Kumar,Arvind Kumar,02-May-2026 02:17 PM,finsummary_2084215.pdf (205.94 KB),Finance,Financial Bid Open,Arvind Kumar,31-Mar-2026 01:02 PM,finance_2084215.pdf,BOQ Comparative Chart,Er Arvind Kumar,Internal,Er Arvind Kumar,Arvind Kumar,30-Mar-2026 08:05 PM,31-Mar-2026 12:30 PM,techsummary_2084215.pdf (128.70 KB),18-May-2026,"INR 59,746,241.9",365.0,Arvind Kumar,18-May-2026 05:21 PM,10269.pdf (114.00 KB),Letter of Acceptance,1,5978929,Garg Trading Company,17-Mar-2026 10:49 AM,Accepted-AOC,L1,18-May-2026 05:21 PM,Chief Engineer World Bank (EAP) PWD HQ-Jhansi||SE PMGSY CIRCLE PWD KANPUR,2026_WBEAP_1120467_1,427/167C-PMGSYC/2025-26 DT. 20.02.2026,Construction work of 08 no Type 4 houses in the old Executive Engineer Complex of District Jhansi,1.0,5978929.0,Garg Trading Company,INR,"59,746,241.9",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5980814,SATYAM CONSTRUCTIONS,17-Mar-2026 11:34 AM,Rejected-Technical,Non-Responsive,30-Mar-2026 08:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5978493,trading engineers,16-Mar-2026 06:27 PM,Rejected-Finance,L2,02-May-2026 02:17 PM,,,,,,,,,,AOC
