Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",19-Feb-2026 11:00 AM,06-Mar-2026 12:30 PM,19-Feb-2026 11:00 AM,05-Mar-2026 12:00 PM,NA ,NA ,19-Feb-2026 11:00 AM,05-Mar-2026 12:00 PM,13-Mar-2026 12:00 PM,"Under District Gorakhpur, Construction of CC Road From village Chechuapar Deluadih Pitch Road to Bharat Singh house, Lot No 2","Under District Gorakhpur, Construction of CC Road From village Chechuapar Deluadih Pitch Road to Bharat Singh house, Lot No 2",Please refer Tender documents. ,NA ,"44,61,000",Civil Works,NA ,Tender,90.0,180.0,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",24-Feb-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,"2,714",Nil,Nil,No,1.0,SBI Bank,"89,220",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,1416/SE RED Gorakhpur/Gorakhpur/25-26 Dt 04/02/2026,2026_REDUP_1118017_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,11-May-2026 10:31 AM,finsummary_2077848.pdf (153.23 KB),Technical,Summary,Dileep Shukla,06-Mar-2026 01:18 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,12-Mar-2026 07:35 PM,13-Mar-2026 12:00 PM,techsummary_2077848.pdf (7922.09 KB),Finance,Summary,Dileep Shukla,13-Mar-2026 02:31 PM,,BOQ Comparative Chart,1.0,5946816.0,M/S MAA AMBEY ASSOCIATES,INR,"4,459,245.36",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1118017_2,1416/SE RED Gorakhpur/Gorakhpur/25-26 Dt 04/02/2026,"Under District Gorakhpur, Construction of CC Road From village Chechuapar Deluadih Pitch Road to Bharat Singh house, Lot No 2",1,5946816,M/S MAA AMBEY ASSOCIATES,04-Mar-2026 07:52 PM,Accepted-AOC,AOC,11-May-2026 10:43 AM,11-May-2026,"INR 4,459,245.36",180.0,Dileep Shukla,11-May-2026 10:43 AM,1416_2.pdf (153.00 KB),AOC
2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5946328,SIVI K.R. ENTERPRISES,04-Mar-2026 12:25 AM,Rejected-Finance,Rejected,11-May-2026 10:31 AM,,,,,,,AOC
