Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,"51,556",No,percentage,10.0%,Nil,Nil,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 10:25 AM,Construction of interloking tiles and nali from arun sharma house to vaibhav house and vinod bokhandi house for labour colony at ward no. 18,Construction of interloking tiles and nali from arun sharma house to vaibhav house and vinod bokhandi house for labour colony at ward no. 18,Please refer Tender documents. ,NA ,"5,15,561",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,1.0,Construction of interloking tiles and nali from arun sharma house to vaibhav house and vinod bokhandi house for labour colony at ward no. 18,Date,,826.0,Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,5711 B,2026_NNSAH_1114667_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,AOC,Technical,Admitted,Madan Pal,26-Mar-2026 02:08 PM,technical_2067346.pdf,MADANPAL,Internal,,Madan Pal,26-May-2026 11:42 AM,finsummary_2067346.pdf (99.31 KB),Finance,Admitted,Madan Pal,21-Apr-2026 12:43 PM,finance_2067346.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 10:24 AM,20-Apr-2026 10:25 AM,techsummary_2067346.pdf (22.89 KB),26-May-2026,"INR 489,267.39",30.0,Madan Pal,26-May-2026 11:44 AM,techhh.pdf (99.00 KB),1,5932956,A.K.CONTRACTOR,26-Feb-2026 02:16 PM,Rejected-AOC,L2,26-May-2026 11:44 AM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114667_1,5711 B,Construction of interloking tiles and nali from arun sharma house to vaibhav house and vinod bokhandi house for labour colony at ward no. 18,1.0,5910680.0,BHARAT CONTRACTOR AND SUPPLIER,INR,"489,267.39",AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5910680,BHARAT CONTRACTOR AND SUPPLIER,22-Feb-2026 03:34 PM,Accepted-AOC,L1,26-May-2026 11:44 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5933956,MAHADEV ENTERPRISES,26-Feb-2026 05:06 PM,Rejected-AOC,L4,26-May-2026 11:44 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5935053,M/S R.G. CONSTRUCTION,26-Feb-2026 09:48 PM,Rejected-AOC,L3,26-May-2026 11:44 AM,,,,,,,,,,AOC
