Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,582/UPRNSS/E-TENDER/2025-26 DATE 06-03-2026,2026_UPRNS_1126423_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,1,BG - Bank Guarantee,17-Mar-2026 03:00 PM,24-Mar-2026 11:00 AM,17-Mar-2026 03:00 PM,23-Mar-2026 06:00 PM,NA ,NA ,17-Mar-2026 03:00 PM,23-Mar-2026 06:00 PM,07-Apr-2026 10:30 AM,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow",CONSTRUCTION OF PARTITION WALL IN DISTRICT JAIL NEAR BARRACK NO 6 WEST DIRECTION AT DISTRICT LAKHIMPUR KHERI(U.P.),SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"36,46,000",Civil Works,NA ,Tender,90.0,270.0,LAKHIMPUR KHIRI,262701.0,NA ,NA ,NA ,LUCKNOW,No ,No,"4,720",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,"73,000",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-1",Lucknow,AOC,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,17-Apr-2026 07:27 PM,finsummary_2100552.pdf (319.22 KB),Technical,03 BIDS ARE ADMITTED,VIJAY BAHADUR SINGH,06-Apr-2026 05:29 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"ALOK KUMAR SINGH(EE), ARUNENDRA KUMAR SINGH(EE), ANURAG KUMAR(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",ALOK KUMAR SINGH,06-Apr-2026 05:46 PM,07-Apr-2026 10:30 AM,techsummary_2100552.pdf (627.56 KB),Finance,FINANCE,VIJAY BAHADUR SINGH,08-Apr-2026 02:27 PM,,BOQ Comparative Chart,1.0,5986605.0,AMAR ENTERPRISES,INR,"3,627,770",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow I,2026_UPRNS_1126423_1,582/UPRNSS/E-TENDER/2025-26 DATE 06-03-2026,CONSTRUCTION OF PARTITION WALL IN DISTRICT JAIL NEAR BARRACK NO 6 WEST DIRECTION AT DISTRICT LAKHIMPUR KHERI(U.P.),1,5986605,AMAR ENTERPRISES,23-Mar-2026 04:57 PM,Accepted-AOC,Due to Low Rate Quoted,06-May-2026 06:09 PM,24-Apr-2026,"INR 3,627,770",270.0,ALOK KUMAR SINGH,06-May-2026 06:09 PM,1126423.pdf (436.00 KB),TENDER AWARDED TO M/S AMAR ENTERPRISES,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5993864,MAA GOMTI CONSTRUCTION,22-Mar-2026 04:43 PM,Rejected-AOC,Due to High Rate Quoted,06-May-2026 06:09 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5993501,M/S AMBRISH MISHRA CONTRACTOR,23-Mar-2026 02:34 PM,Rejected-AOC,Due to High Rate Quoted,06-May-2026 06:09 PM,,,,,,,,AOC
