Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Technical,Summary,deena nath maurya,06-Feb-2026 01:44 PM,technical_2048748.pdf,17-Feb-2026,"INR 166,218.34",15.0,deena nath maurya,08-May-2026 02:36 PM,agno375.pdf (677.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,06-Feb-2026 05:21 PM,09-Feb-2026 10:00 AM,techsummary_2048748.pdf (1096.96 KB),1,5836340,Manoj Kumar Yadav,02-Feb-2026 10:22 AM,Rejected-AOC,L2,08-May-2026 02:36 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1109456_12,08/AEIV/2025-26,"Maintenance and Repairing of boundary Wall Type-IV block no. 5 to 7 at New Parikalp Vihar Colony, Telibagh, Lucknow. (Lot No.12)",1.0,5836365.0,m/s mohd. zamil,INR,"166,218.34",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,11-Feb-2026 01:39 PM,finsummary_2048748.pdf (1096.96 KB),Finance,Boq Summary,deena nath maurya,09-Feb-2026 12:05 PM,finance_2048748.pdf,BOQ Comparative Chart,AOC,"Maintenance and Repairing of boundary Wall Type-IV block no. 5 to 7 at New Parikalp Vihar Colony, Telibagh, Lucknow. (Lot No.12)","Maintenance and Repairing of boundary Wall Type-IV block no. 5 to 7 at New Parikalp Vihar Colony, Telibagh, Lucknow. (Lot No.12)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",08/AEIV/2025-26,2026_UPIDC_1109456_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,LDSC Lucknow,590.0,Nil,Nil,No,"3,360",No,fixed,,Nil,Nil,27-Jan-2026 12:00 PM,02-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,27-Jan-2026 12:00 PM ,02-Feb-2026 12:00 PM ,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,2,5836365,m/s mohd. zamil,02-Feb-2026 10:07 AM,Accepted-AOC,L1,08-May-2026 02:36 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
