Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,Saharanpur Municipal Corporation Saharanpur UP,5800 B,2026_NNSAH_1117163_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,17-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,17-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,16-Apr-2026 11:10 AM,Construction of RCC nali and cc road from bank of baroda to vinay madan house and darshan atta chakki to raj house for hakikat nagar at ward no. 50,Construction of RCC nali and cc road from bank of baroda to vinay madan house and darshan atta chakki to raj house for hakikat nagar at ward no. 50,Please refer Tender documents. ,NA ,"9,22,695",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,826.0,Nil,Nil,No,"92,270",No,percentage,10.0%,Nil,Nil,1.0,SBI Bank,1.0,Construction of RCC nali and cc road from bank of baroda to vinay madan house and darshan atta chakki to raj house for hakikat nagar at ward no. 50,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC,Suresh chand,Internal,,Sandeep kumar Misra,11-May-2026 10:35 PM,finsummary_2075516.pdf (24.34 KB),Technical,Admitted,Vijay Bahadur singh,29-Mar-2026 02:26 PM,technical_2075516.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,16-Apr-2026 12:43 AM,16-Apr-2026 11:10 AM,techsummary_2075516.pdf (22.89 KB),Finance,Admitted,Madan Pal,16-Apr-2026 04:47 PM,finance_2075516.pdf,BOQ Comparative Chart,1,5934768,AMIT KUMAR CONTRACTOR,27-Feb-2026 10:03 AM,Rejected-AOC,L4,11-May-2026 10:38 PM,1.0,5936535.0,Luxmi Construction,INR,"895,014",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1117163_1,5800 B,Construction of RCC nali and cc road from bank of baroda to vinay madan house and darshan atta chakki to raj house for hakikat nagar at ward no. 50,11-May-2026,"INR 895,014",30.0,Sandeep kumar Misra,11-May-2026 10:38 PM,technew.pdf (24.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5936768,GANPATI CONSTRACTION,27-Feb-2026 11:16 AM,Rejected-AOC,L6,11-May-2026 10:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5935235,GOPAL CONSTRUCTIONS COMPANY,27-Feb-2026 02:42 AM,Rejected-AOC,L5,11-May-2026 10:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5936535,Luxmi Construction,27-Feb-2026 10:35 AM,Accepted-AOC,L1,11-May-2026 10:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5934619,PRATAP SINGH CONTRACTOR,26-Feb-2026 08:35 PM,Rejected-AOC,L2,11-May-2026 10:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5934707,RAKESH KUMAR,26-Feb-2026 08:42 PM,Rejected-AOC,L3,11-May-2026 10:38 PM,,,,,,,,,,,,,,,,AOC
