Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
20-May-2026 11:30 AM,29-May-2026 12:00 PM,20-May-2026 11:30 AM,28-May-2026 05:00 PM,NA ,NA ,20-May-2026 11:30 AM,28-May-2026 05:00 PM,29-May-2026 12:45 PM,"1,000",BDO NAWANAGAR,NAWANAGAR,No,"govansh aashray sthal hadsar (tiwaripur), navanagar, janpad-baliya mein bhusa tatha dana/pashu aahar ka aapurti karya","govansh aashray sthal hadsar (tiwaripur), navanagar, janpad-baliya mein bhusa tatha dana/pashu aahar ka aapurti karya",PLEASE REFER NIT DOCUMENT ,NA ,"6,13,200",Food Products,NA ,Tender,345.0,345.0,HADSAR,221717.0,NA ,NA ,NA ,BDO OFFICE NAWANAGAR,No ,No,1,DD - Demand Draft,BDO NAWANAGAR,BDO OFFICE NAWANAGAR,"13,000",No,fixed,,BDO NAWANAGAR,NAWANAGAR,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Navanagar,238 Date 19-05-2026 BHUSA_PASUAHAR PURCHASE,2026_RDUP_1150787_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,1.0,6146672.0,BABA NEEM KAROLI ENTERPRISES,27-May-2026 06:59 PM,Rejected-AOC,L3,29-May-2026 01:19 PM,29-May-2026,"INR 2,888",345.0,VINOD KUMAR BIND,29-May-2026 01:19 PM,1.pdf (60.00 KB),AOC,"VINOD KUMAR BIND, BDO DILIP KUMAR KHARWAR, JE RED VIJYANT PRATAP SINGH, ACCOUNTANT",Internal,"VINOD KUMAR BIND, BDO DILIP KUMAR KHARWAR, JE RED VIJYANT PRATAP SINGH, ACCOUNTANT",VINOD KUMAR BIND,29-May-2026 12:42 PM,29-May-2026 12:45 PM,techsummary_2155131.pdf (138.44 KB),Finance,Bid Opening Summary,VINOD KUMAR BIND,29-May-2026 01:03 PM,,BOQ Comparative Chart,Technical,Bid Opening Summary,VINOD KUMAR BIND,29-May-2026 12:36 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Navanagar,2026_RDUP_1150787_1,238 Date 19-05-2026 BHUSA_PASUAHAR PURCHASE,"govansh aashray sthal hadsar (tiwaripur), navanagar, janpad-baliya mein bhusa tatha dana/pashu aahar ka aapurti karya","VINOD KUMAR BIND, BDO DILIP KUMAR KHARWAR, JE RED VIJYANT PRATAP SINGH, ACCOUNTANT",Internal,,VINOD KUMAR BIND,29-May-2026 01:12 PM,finsummary_2155131.pdf (138.44 KB),1.0,6146373.0,LAXMI TRADERS,INR,"2,888",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,2.0,6146632.0,LAKSHMINA ENTERPRISES,27-May-2026 07:25 PM,Rejected-AOC,L2,29-May-2026 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,6146373.0,LAXMI TRADERS,27-May-2026 07:12 PM,Accepted-AOC,L1,29-May-2026 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
