Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
EE,Internal,DAOAE,Vimal Kumar,30-Mar-2026 05:49 PM,07-Apr-2026 12:00 PM,techsummary_2096743.pdf (263.40 KB),05-May-2026,"INR 2,769,802",90.0,Vimal Kumar,05-May-2026 10:04 AM,JKmarg.pdf (264.00 KB),Technical,tech,Vimal Kumar,28-Mar-2026 04:43 PM,,EE,Internal,DAOAE,Vimal Kumar,05-May-2026 09:57 AM,finsummary_2096743.pdf (22.99 KB),Finance,finan,Lalita Verma,07-Apr-2026 05:04 PM,,BOQ Comparative Chart,1.0,5992635.0,M/S MAA VINDHYAWASINI CONSTRUCTION,INR,"2,769,802",1,5992635,M/S MAA VINDHYAWASINI CONSTRUCTION,20-Mar-2026 01:48 PM,Accepted-AOC,AOC,05-May-2026 10:04 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,2026_REDUP_1124924_10,1658/RED/Tender/2025-26 Dated 12-02-2026,Sahjani kala Khurd ke Mooja Pratappur Kanchanpur JK Marg se Men Road Pasvan Basti me Rajkishor Pasvan ke ghar tak Interloocking,AOC,1.0,SBI Bank,944.0,Nil,Nil,No,14-Mar-2026 09:00 AM,24-Mar-2026 12:30 PM,14-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,14-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,07-Apr-2026 12:00 PM,Sahjani kala Khurd ke Mooja Pratappur Kanchanpur JK Marg se Men Road Pasvan Basti me Rajkishor Pasvan ke ghar tak Interloocking,Sahjani kala Khurd ke Mooja Pratappur Kanchanpur JK Marg se Men Road Pasvan Basti me Rajkishor Pasvan ke ghar tak Interloocking,Please refer Tender documents. ,NA ,"27,74,000",Civil Works,NA ,Tender,90.0,90.0,Mirzapur,231001.0,NA ,NA ,NA ,Executive Engineer RED Division Mirzapur,No ,No,EXECUTIVE ENGINEER,Near Jahnvi Hotel Putlighar Mirzapur,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,1658/RED/Tender/2025-26 Dated 12-02-2026,2026_REDUP_1124924_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"56,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,sbd,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5992638,VAISHNO ELECTRICAL,20-Mar-2026 01:36 PM,Rejected-Finance,l2,05-May-2026 09:57 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC
