S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Date,Date,,"2,336",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"47,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2733/EE TENDER/KUSHINAGAR,2026_REDUP_1140270_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khand Dudhi ke gram Rama Bansgaon ke tola Shankarpur Jamuwan me Bhagwat Yadav ke khet se Jamuwan jaane wale marg par CC sadak ka nirman karya.,Vikas Khand Dudhi ke gram Rama Bansgaon ke tola Shankarpur Jamuwan me Bhagwat Yadav ke khet se Jamuwan jaane wale marg par CC sadak ka nirman karya.,Please refer Tender documents. ,NA ,"23,50,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274403.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,24-Apr-2026 09:00 AM,06-May-2026 03:00 PM,24-Apr-2026 09:00 AM,06-May-2026 12:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,06-May-2026 12:00 PM,08-May-2026 02:00 PM,EE KUSHINAGAR,EE KUSHINAGAR,AOC,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,25-May-2026 06:35 PM,finsummary_2129466.pdf (222.31 KB),Finance,Bid Opening Summary,Praveen Kumar,08-May-2026 02:52 PM,,BOQ Comparative Chart,1.0,6073104.0,DHARMEDNRA KUMAR RAO,INR,"2,348,307.06",1,6073104,DHARMEDNRA KUMAR RAO,28-Apr-2026 07:23 PM,Accepted-AOC,L1,25-May-2026 06:50 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1140270_15,2733/EE TENDER/KUSHINAGAR,Vikas Khand Dudhi ke gram Rama Bansgaon ke tola Shankarpur Jamuwan me Bhagwat Yadav ke khet se Jamuwan jaane wale marg par CC sadak ka nirman karya.,25-May-2026,"INR 2,348,307.06",90.0,Virendra Kumar Pandey,25-May-2026 06:50 PM,15.pdf (222.00 KB),Technical,Bid Opening Summary,Virendra Kumar Pandey,07-May-2026 02:04 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,08-May-2026 12:03 PM,08-May-2026 02:00 PM,techsummary_2129466.pdf (944.88 KB),AOC
,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6073108,MAHI ENTERPRISES,28-Apr-2026 07:31 PM,Rejected-Finance,L2,25-May-2026 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
