EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"20,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document,18-Mar-2026 05:00 PM,02-Apr-2026 12:00 PM,18-Mar-2026 05:00 PM,31-Mar-2026 05:00 PM,NA ,NA ,18-Mar-2026 05:00 PM,31-Mar-2026 05:00 PM,20-Apr-2026 03:00 PM,1.0,SBI Bank,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,01/EE/2025-26,2026_UPIDC_1127045_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Construction of stone masonary stair on D/S slope of left flank at ch. km. 1.420 of Kanhar Dam at Amwar,Construction of stone masonary stair on D/S slope of left flank at ch. km. 1.420 of Kanhar Dam at Amwar,Please refer tender document ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Amwar Duddhi Sonbhadra,231208.0,NA ,NA ,NA ,EE KCD3 PIPRI SONBHADRA,No ,No,225.0,Nil,Nil,No,Executive Engineer,Office of the EE KCD3 Pipri Sonbhadra,AOC,Executive Engineer Vinod Kumar,Internal,Ex Dilip Kumar AE Arjun Singh DAO Atul Kumar Singh,Vinod Kumar,18-Apr-2026 11:24 AM,20-Apr-2026 03:00 PM,techsummary_2102018.pdf (377.43 KB),Finance,Financial bids accepted,Vinod Kumar,25-Apr-2026 10:50 AM,finance_2102018.pdf,BOQ Comparative Chart,Executive Engineer Vinod Kumar,Internal,Executive Engineer Dilip Kumar DAO Atul Kumar Singh Assistant Engineer Arjun Singh,Vinod Kumar,25-Apr-2026 11:08 AM,finsummary_2102018.pdf (207.41 KB),Technical,All tenderer are admitted.,Vinod Kumar,18-Apr-2026 11:08 AM,technical_2102018.pdf,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division III Pipri- Sonebhadra,2026_UPIDC_1127045_1,01/EE/2025-26,Construction of stone masonary stair on D/S slope of left flank at ch. km. 1.420 of Kanhar Dam at Amwar,1.0,6024066.0,M/s Akbar Husain,INR,"497,752",1,6022916,D & D CONSTRUCTION COMPANY,30-Mar-2026 07:16 PM,Rejected-AOC,Third Lowest,13-May-2026 05:21 PM,02-May-2026,"INR 497,752",90.0,Vinod Kumar,13-May-2026 05:20 PM,AkbarHusain.pdf (119.00 KB),First Lowest,AOC
,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6024066,M/s Akbar Husain,31-Mar-2026 12:23 PM,Accepted-AOC,First Lowest,13-May-2026 05:21 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6024188,PANKAJ KUMAR GUPTA,31-Mar-2026 01:22 PM,Rejected-AOC,Second Lowest,13-May-2026 05:21 PM,,,,,,,,AOC
