Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
29-May-2026,"INR 1,006,012",90.0,Chaman Srivastava,29-May-2026 02:18 PM,wardno31mahendrapuri.pdf (374.00 KB),FINAL,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1141321_3,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,Ward no 31 Mahendrapuri colony main Sudheer saxena ke makan se C.P Dubey ke makan tak apex sadak abam nali ka nirman karya,1.0,6066971.0,SHRI RAM RAJA TRADERS,INR,"1,006,012",1,6066981,SANJAY AGARWAL,28-Apr-2026 07:19 PM,Rejected-Finance,N,29-May-2026 02:16 PM,Technical,final,Chaman Srivastava,15-May-2026 02:17 PM,technical_2131487.pdf,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,29-May-2026 02:16 PM,finsummary_2131487.pdf (374.16 KB),Finance,final,Chaman Srivastava,29-May-2026 02:12 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-May-2026 03:53 PM,20-May-2026 12:30 PM,techsummary_2131487.pdf (270.64 KB),AOC,EE RED Jhansi,EE RED Jhansi,Ward no 31 Mahendrapuri colony main Sudheer saxena ke makan se C.P Dubey ke makan tak apex sadak abam nali ka nirman karya,Ward no 31 Mahendrapuri colony main Sudheer saxena ke makan se C.P Dubey ke makan tak apex sadak abam nali ka nirman karya,Please refer Tender documents. ,NA ,"9,80,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 31 Mahendrapuri colony main Sudheer saxena,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"20,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,sbd,854.0,Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,2026_REDUP_1141321_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Apr-2026 03:00 PM,30-Apr-2026 03:30 PM,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,NA ,NA ,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,20-May-2026 12:30 PM,AOC
,,,,,,,,,,,,,,,,2,6066971,SHRI RAM RAJA TRADERS,29-Apr-2026 06:32 AM,Accepted-AOC,Y,29-May-2026 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
