Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
05-May-2026,"INR 1,814,810.75",120.0,Jay Bahadur Singh,05-May-2026 06:42 PM,06MEh.pdf (446.00 KB),Bond,1.0,5850487.0,M/s National Construction,INR,"1,814,810.75",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1112962_6,1012/RED/ENIV/NIR/25-26 Dt 14-01-2026,Motiganj Datauli marg se Bhorha khas me Hitlal Verma ji ke ghar ke aage tak rabarmold interlocking ka Nirman Karya,1,5850487,M/s National Construction,12-Feb-2026 06:49 PM,Accepted-AOC,L1,05-May-2026 06:42 PM,Technical,Summary,VIRENDRA KUMAR PATHAK,22-Feb-2026 10:35 PM,,EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,05-May-2026 12:31 PM,finsummary_2059320.pdf (446.46 KB),Finance,Summary,Jay Bahadur Singh,04-May-2026 05:23 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak A E Sri L. K. Chakravarti D A O,VIRENDRA KUMAR PATHAK,22-Feb-2026 11:02 PM,23-Feb-2026 09:00 AM,techsummary_2059320.pdf (385.81 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,1012/RED/ENIV/NIR/25-26 Dt 14-01-2026,2026_REDUP_1112962_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"36,329",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,NIT with T1,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,06-Feb-2026 02:00 PM,13-Feb-2026 12:30 PM,06-Feb-2026 02:00 PM,13-Feb-2026 12:00 PM,NA ,NA ,06-Feb-2026 02:00 PM,13-Feb-2026 12:00 PM,23-Feb-2026 09:00 AM,950.0,Nil,Nil,No,Motiganj Datauli marg se Bhorha khas me Hitlal Verma ji ke ghar ke aage tak rabarmold interlocking ka Nirman Karya,Motiganj Datauli marg se Bhorha khas me Hitlal Verma ji ke ghar ke aage tak rabarmold interlocking ka Nirman Karya,Motiganj Datauli marg se Bhorha khas me Hitlal Verma ji ke ghar ke aage tak rabarmold interlocking ka Nirman Karya ,NA ,"18,16,446",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5850434,PARAMJEET SINGH,12-Feb-2026 05:23 PM,Rejected-Finance,L2,05-May-2026 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
