EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"9,800",Yes,fixed,,Nil,Nil,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,Earth work in clearance of thecks and obstruction Between km 0.000 to km 4.500 in Girgitahi Feeder Drain,Earth work in clearance of thecks and obstruction Between km 0.000 to km 4.500 in Girgitahi Feeder Drain,Please refer Tender documents. ,NA ,"4,90,000",Civil Works - Others,NA ,Tender,90.0,12.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,06-Mar-2026 10:00 AM,12-Mar-2026 03:00 PM,06-Mar-2026 10:00 AM,12-Mar-2026 02:00 PM,NA ,NA ,06-Mar-2026 10:00 AM,12-Mar-2026 02:00 PM,16-Mar-2026 03:00 PM,767.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Tender Notice,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",02/EE/2025-26,2026_UPIDC_1121630_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,1.0,5966021.0,RAJESH KUMAR MISHRA,INR,"487,998.58",Finance,Financial Summary Report,akhilesh kumar singh,06-May-2026 06:32 PM,finance_2087088.pdf,BOQ Comparative Chart,Akhilesh Kumar Singh,Internal,,akhilesh kumar singh,06-May-2026 07:11 PM,finsummary_2087088.pdf (195.64 KB),1,5966005,M/S RAJ KISHORE SHUKLA CONTRACTOR,12-Mar-2026 11:55 AM,Rejected-Finance,Disqualified,06-May-2026 07:11 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2026_UPIDC_1121630_10,02/EE/2025-26,Earth work in clearance of thecks and obstruction Between km 0.000 to km 4.500 in Girgitahi Feeder Drain,AKHILESH KUMAR SINGH,Internal,attached,akhilesh kumar singh,16-Mar-2026 02:38 PM,16-Mar-2026 03:00 PM,techsummary_2087088.pdf (22.63 KB),06-May-2026,"INR 487,998.58",12.0,akhilesh kumar singh,07-May-2026 06:09 PM,APC10.pdf (540.00 KB),Technical,Technical Evaluation Summary Report,akhilesh kumar singh,16-Mar-2026 01:50 PM,technical_2087088.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5966021,RAJESH KUMAR MISHRA,12-Mar-2026 11:50 AM,Accepted-AOC,AOC,07-May-2026 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
