S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,Construction Of VRB At Km. 0.290 Of Kundarki Dy.Including Construction of kundarki dy from km 0.270 to km 0.310 under M.G.C. STAGE-II IN DIST MORADABAD,Construction Of VRB At Km. 0.290 Of Kundarki Dy.Including Construction of kundarki dy from km 0.270 to km 0.310 under M.G.C. STAGE-II IN DIST MORADABAD,Please refer Tender documents. ,NA ,"25,50,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,EE,EEMGCCD4 AMROHA,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",08/EE/25-26,2026_UPIDC_1122500_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"51,000",No,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,tacnical,07-Mar-2026 03:00 PM,13-Mar-2026 11:00 AM,07-Mar-2026 03:00 PM,13-Mar-2026 10:00 AM,NA ,NA ,07-Mar-2026 03:00 PM,13-Mar-2026 10:00 AM,18-Mar-2026 10:00 AM,AOC,Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:51 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,manojkumaree13,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 06:07 PM,18-Mar-2026 10:00 AM,techsummary_2090439.pdf (672.34 KB),Technical,Technical,SYED SHAHNAWAZ ALI KIRMANI,16-Mar-2026 05:49 PM,,S.S.A. KIRMANI,Internal,EEMGCCD14,SYED SHAHNAWAZ ALI KIRMANI,21-Apr-2026 03:59 PM,finsummary_2090439.pdf (672.35 KB),04-May-2026,"INR 1,765,530.22",45.0,SYED SHAHNAWAZ ALI KIRMANI,05-May-2026 03:06 PM,aoc8.pdf (954.00 KB),aoc,1,5969614,M A CONTRACTOR,13-Mar-2026 09:18 AM,Rejected-Finance,l2,21-Apr-2026 03:59 PM,1.0,5969168.0,M/S S R CONSTRUCTION,INR,"1,765,530.22","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1122500_4,08/EE/25-26,Construction Of VRB At Km. 0.290 Of Kundarki Dy.Including Construction of kundarki dy from km 0.270 to km 0.310 under M.G.C. STAGE-II IN DIST MORADABAD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5969168,M/S S R CONSTRUCTION,12-Mar-2026 11:32 PM,Accepted-AOC,aoc,05-May-2026 03:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5969369,S R CONTRACTORS,13-Mar-2026 09:31 AM,Rejected-Technical,reject,16-Mar-2026 06:07 PM,,,,,,,,,,AOC
