Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
27-Mar-2026,"INR 8,077,500",183.0,Vijay Kumar,23-May-2026 04:24 PM,N47.pdf (544.00 KB),AOC,1,5993521,Bombay JCB Earthmovers,20-Mar-2026 09:42 PM,Rejected-Finance,2nd lowest,25-Mar-2026 03:52 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1125018_1,47/SE/IWC1K/2025-26,Operation and Maintenance of Departmental Dredger ELLICOTT Model-670 Capacity 350 m3/hour (solid) with with allied equpiment for the river training work,1.0,5985725.0,Cleantec Infra Pvt Ltd,INR,"8,077,500",Finance,All Bidder successfully Admitted,Vijay Kumar,25-Mar-2026 03:44 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,25-Mar-2026 03:01 PM,25-Mar-2026 03:05 PM,techsummary_2096796.pdf (521.46 KB),Technical,All Bidder successfully admitted,Vijay Kumar,23-Mar-2026 04:52 PM,,SE,Internal,,Vijay Kumar,25-Mar-2026 03:52 PM,finsummary_2096796.pdf (521.46 KB),AOC,Operation and Maintenance of Departmental Dredger ELLICOTT Model-670 Capacity 350 m3/hour (solid) with with allied equpiment for the river training work,Operation and Maintenance of Departmental Dredger ELLICOTT Model-670 Capacity 350 m3/hour (solid) with with allied equpiment for the river training work.,Please refer Tender documents. ,NA ,"82,16,000",Miscellaneous Works,NA ,Tender,90.0,183.0,Ganga River IN BIJNOR DISTRICT,246701.0,NA ,NA ,NA ,SE OFFICE 67 A CANTT KANPUR NAGAR,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"2,360",Nil,Nil,No,"1,65,000",No,fixed,,Nil,Nil,SE,SE OFFICE 67 A CANTT KANPUR NAGAR.,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,47/SE/IWC1K/2025-26,2026_UPIDM_1125018_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,13-Mar-2026 02:35 PM,23-Mar-2026 02:00 PM,13-Mar-2026 02:35 PM,23-Mar-2026 12:00 PM,NA ,NA ,13-Mar-2026 02:35 PM,23-Mar-2026 12:00 PM,25-Mar-2026 03:05 PM,AOC
,,,,,,,2,5985725,Cleantec Infra Pvt Ltd,20-Mar-2026 06:44 PM,Accepted-AOC,Agreement has been signed.,23-May-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,5996284,M/S SINGH ENGINEERING WORKS,22-Mar-2026 04:57 PM,Rejected-Technical,TECHNICALLY NOT QUALIFIED,25-Mar-2026 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
