Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,EE RED Etawah,EE RED Etawah,Vidhansabha Bharthana Block Mahewa me Jaitpura Damar Road to Chandrapura Damar Road tak Lepan Karya,Vidhansabha Bharthana Block Mahewa me Jaitpura Damar Road to Chandrapura Damar Road tak Lepan Karya,Please refer Tender documents. ,NA ,"28,82,000",Civil Works,NA ,Tender,90.0,120.0,Etawah,206001.0,NA ,NA ,NA ,EE RED Etawah,No ,No,950.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,18/RED/Account/Tender Notice Dt 02.04.2026,2026_REDUP_1137874_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,17-Apr-2026 10:00 AM,02-May-2026 12:30 PM,17-Apr-2026 10:00 AM,02-May-2026 12:00 PM,NA ,NA ,17-Apr-2026 10:00 AM,02-May-2026 12:00 PM,06-May-2026 12:30 PM,"58,000",No,fixed,,Nil,Nil,AOC,Er Sanjeev Kumar Verma,Internal,,Sanjeev Kumar Verma,02-May-2026 06:18 PM,06-May-2026 12:30 PM,techsummary_2124626.pdf (169.29 KB),Finance,Summary,Sanjeev Kumar Verma,21-May-2026 07:51 PM,finance_2124626.pdf,BOQ Comparative Chart,Er Sanjeev Kumar Verma,Internal,,Sanjeev Kumar Verma,21-May-2026 07:53 PM,finsummary_2124626.pdf (183.39 KB),Technical,Summary,Sanjeev Kumar Verma,02-May-2026 05:54 PM,technical_2124626.pdf,1,6082052,M/S BHOLEY BROTHERS,01-May-2026 04:31 PM,Accepted-AOC,Pass,21-May-2026 07:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE ETAWAH,2026_REDUP_1137874_1,18/RED/Account/Tender Notice Dt 02.04.2026,Vidhansabha Bharthana Block Mahewa me Jaitpura Damar Road to Chandrapura Damar Road tak Lepan Karya,1.0,6082052.0,M/S BHOLEY BROTHERS,INR,"2,877,834.87",21-May-2026,"INR 2,877,834.87",120.0,Sanjeev Kumar Verma,21-May-2026 07:54 PM,FEJaitpura.pdf (183.00 KB),AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6082070,M/S VIKAS CONSTRUCTION,01-May-2026 04:39 PM,Rejected-Finance,L2,21-May-2026 07:53 PM,,,,,,,,,,,,,,,,AOC
