EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"3,040",No,fixed,,Nil,Nil,Assistant Engineer IV,LDSC Lucknow,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",08/AEIV/2025-26,2026_UPIDC_1109456_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,590.0,Nil,Nil,No,Construction of Rain Chute at Km. 2.350 (River Side) of Gomti Nagar Vistaar Suraksha Tatbandh.(Lot No.19),Construction of Rain Chute at Km. 2.350 (River Side) of Gomti Nagar Vistaar Suraksha Tatbandh.(Lot No.19),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,gomti nagar vistaar,226010.0,NA ,NA ,NA ,canal Colony,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,27-Jan-2026 12:00 PM,02-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,27-Jan-2026 12:00 PM ,02-Feb-2026 12:00 PM ,27-Jan-2026 12:00 PM,02-Feb-2026 12:00 PM,09-Feb-2026 10:00 AM,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2026_UPIDC_1109456_19,08/AEIV/2025-26,Construction of Rain Chute at Km. 2.350 (River Side) of Gomti Nagar Vistaar Suraksha Tatbandh.(Lot No.19),1,5835315,CHANDRA SEN,01-Feb-2026 10:59 PM,Accepted-AOC,L1,08-May-2026 05:14 PM,Finance,Boq Summary,deena nath maurya,09-Feb-2026 12:27 PM,finance_2048759.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,11-Feb-2026 02:18 PM,finsummary_2048759.pdf (1096.96 KB),1.0,5835315.0,CHANDRA SEN,INR,"151,598.22",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,06-Feb-2026 05:11 PM,09-Feb-2026 10:00 AM,techsummary_2048759.pdf (1096.96 KB),Technical,summary,deena nath maurya,06-Feb-2026 02:07 PM,technical_2048759.pdf,17-Feb-2026,"INR 151,598.22",15.0,deena nath maurya,08-May-2026 05:14 PM,agno406.pdf (690.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,2,5835333,KISHORI,01-Feb-2026 09:18 PM,Rejected-AOC,L2,08-May-2026 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
