Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,652",UPSCIDCO,FIROZABAD,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,NIT,"34,000",No,fixed,,UPSCIDCO,FIROZABAD,"CONSTRUCTION OF MDM SHED AND GUARD ROOM AT COMPOSITE SCHOOL, NAGLA PATTI, JASRANA, DISTT- FIROZABAD.","CONSTRUCTION OF MDM SHED AND GUARD ROOM AT COMPOSITE SCHOOL, NAGLA PATTI, JASRANA, DISTT- FIROZABAD.",Please refer Tender documents. ,NA ,"17,18,000",Civil Works,NA ,Tender,180.0,180.0,FIROZABAD,283136.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,02/COMP.SCHOOL/FIROZABAD/26-27,2026_SCIDC_1150544_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",19-May-2026 02:00 PM,26-May-2026 01:00 PM,19-May-2026 02:00 PM,26-May-2026 12:00 PM,NA ,NA ,19-May-2026 02:00 PM,26-May-2026 12:00 PM,27-May-2026 03:10 PM,AOC,Finance,Rate of M/S USHA Construction is accepted.,Sanjai Gangwar,29-May-2026 01:03 PM,finance_2154508.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Sanjai Gangwar,27-May-2026 03:05 PM,27-May-2026 03:10 PM,techsummary_2154508.pdf (245.75 KB),Technical,All bids are ok,Sanjai Gangwar,27-May-2026 03:02 PM,technical_2154508.pdf,Executive Engineer,Internal,,Sanjai Gangwar,29-May-2026 01:20 PM,finsummary_2154508.pdf (507.10 KB),29-May-2026,"INR 1,715,729.65",180.0,Sanjai Gangwar,29-May-2026 01:24 PM,fr2frz.pdf (507.00 KB),1,6142652,M/S SHREE BANKEY BIHARI CONSTRUCTION,26-May-2026 09:53 AM,Rejected-AOC,OK,29-May-2026 01:25 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2026_SCIDC_1150544_1,02/COMP.SCHOOL/FIROZABAD/26-27,"CONSTRUCTION OF MDM SHED AND GUARD ROOM AT COMPOSITE SCHOOL, NAGLA PATTI, JASRANA, DISTT- FIROZABAD.",1.0,6142317.0,M/S USHA Construction,INR,"1,715,729.65",AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6142317,M/S USHA Construction,26-May-2026 10:32 AM,Accepted-AOC,OK,29-May-2026 01:25 PM,,,,,,,,,,AOC
