S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,1.0,Date,Date,,"2,336",Nil,Nil,No,EE KUSHINAGAR,EE KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"36,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2733/EE TENDER/KUSHINAGAR,2026_REDUP_1140270_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khand Padrauna ke gram Barka Kala me pitch road se Maharam Gond ke ghar jaane wale sadak par CC road nirman karya.,Vikas Khand Padrauna ke gram Barka Kala me pitch road se Maharam Gond ke ghar jaane wale sadak par CC road nirman karya.,Please refer Tender documents. ,NA ,"18,14,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274403.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,24-Apr-2026 09:00 AM,06-May-2026 03:00 PM,24-Apr-2026 09:00 AM,06-May-2026 12:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,06-May-2026 12:00 PM,08-May-2026 02:00 PM,AOC,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,25-May-2026 05:56 PM,finsummary_2129365.pdf (209.96 KB),Technical,Bid Opening Summary,Virendra Kumar Pandey,07-May-2026 01:44 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,08-May-2026 12:20 PM,08-May-2026 02:00 PM,techsummary_2129365.pdf (944.88 KB),Finance,Bid Opening Summary,Praveen Kumar,08-May-2026 03:31 PM,,BOQ Comparative Chart,1,6086997,M/S A P S CONSTRUCTION COMPANY,05-May-2026 10:54 AM,Accepted-AOC,L1,25-May-2026 08:05 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1140270_2,2733/EE TENDER/KUSHINAGAR,Vikas Khand Padrauna ke gram Barka Kala me pitch road se Maharam Gond ke ghar jaane wale sadak par CC road nirman karya.,1.0,6086997.0,M/S A P S CONSTRUCTION COMPANY,INR,100.0,25-May-2026,INR 100,90.0,Virendra Kumar Pandey,25-May-2026 08:05 PM,Untitled.pdf (2170.00 KB),AOC
,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6089597,M/S SPS CONSTRUCTION COMPANY,05-May-2026 12:03 PM,Rejected-Finance,L2,25-May-2026 05:56 PM,,,,,,,,,,,,,,,,AOC
