Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Technical,Summary,VIRENDRA KUMAR PATHAK,17-Jan-2026 12:04 PM,,20-May-2026,"INR 411,965.62",120.0,Jay Bahadur Singh,20-May-2026 05:54 PM,88211.pdf (190.00 KB),bond,EE RED GONDA,Internal,Sri Jai Bahadur Singh EE Sri Virendra Kumar Pathak AE Sri L. K. Chakravarti DAO,VIRENDRA KUMAR PATHAK,17-Jan-2026 12:10 PM,17-Jan-2026 12:30 PM,techsummary_2037487.pdf (450.99 KB),1,5797124,A R CONSTRUCTION COMPANY,12-Jan-2026 12:26 PM,Accepted-AOC,L1,20-May-2026 05:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1104430_11,882/RED/ENIV/NIR/25-26 Dt 12-12-2025,Gram Panchayat Bargaon me Madhavpuram coloney Suresh Shukla ke ghar ke bagal 01 adad 16 Mtr Pole Par Highmast Light Ki Sthapana Karya,Finance,Summary,Jay Bahadur Singh,12-May-2026 11:32 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er Siddhartha Vikram Singh Sri LK Chakravarti DAO,Jay Bahadur Singh,20-May-2026 05:53 PM,finsummary_2037487.pdf (190.46 KB),1.0,5797124.0,A R CONSTRUCTION COMPANY,INR,"411,965.62",AOC,950.0,Nil,Nil,No,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,"8,248",Yes,percentage,2.0%,Nil,Nil,Gram Panchayat Bargaon me Madhavpuram coloney Suresh Shukla ke ghar ke bagal 01 adad 16 Mtr Pole Par Highmast Light Ki Sthapana Karya,Gram Panchayat Bargaon me Madhavpuram coloney Suresh Shukla ke ghar ke bagal 01 adad 16 Mtr Pole Par Highmast Light Ki Sthapana Karya,Gram Panchayat Bargaon me Madhavpuram coloney Suresh Shukla ke ghar ke bagal 01 adad 16 Mtr Pole Par Highmast Light Ki Sthapana Karya ,NA ,"4,12,419",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1,Fee/PreQual/Technical,.pdf,NIT with T1,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,882/RED/ENIV/NIR/25-26 Dt 12-12-2025,2026_REDUP_1104430_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-Jan-2026 06:00 PM,13-Jan-2026 12:30 PM,07-Jan-2026 06:00 PM,13-Jan-2026 12:00 PM,NA ,NA ,07-Jan-2026 06:00 PM,13-Jan-2026 12:00 PM,17-Jan-2026 12:30 PM,AOC
,,,,,,,,,,,,,,,,,,,2,5800158,MA SHARDA ENTERPRISES,12-Jan-2026 03:04 PM,Rejected-Finance,L2,20-May-2026 05:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
