Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
05-May-2026,"INR 581,579.64",120.0,Jay Bahadur Singh,05-May-2026 11:43 AM,11Meh.pdf (196.00 KB),Bond,Technical,Summary,VIRENDRA KUMAR PATHAK,22-Feb-2026 10:41 PM,,EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak A E Sri L. K. Chakravarti D A O,VIRENDRA KUMAR PATHAK,22-Feb-2026 10:58 PM,23-Feb-2026 09:00 AM,techsummary_2059386.pdf (468.39 KB),1.0,5850463.0,PARAMJEET SINGH,INR,"581,579.64",EE RED GONDA,Internal,Er JB Singh EE Er VK Pathak AE Sri LK Chakravarti DAO,Jay Bahadur Singh,05-May-2026 11:41 AM,finsummary_2059386.pdf (195.57 KB),Finance,Summary,Jay Bahadur Singh,04-May-2026 05:28 PM,,BOQ Comparative Chart,1,5850501,M/s National Construction,12-Feb-2026 06:59 PM,Rejected-Finance,L2,05-May-2026 11:41 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1112962_11,1012/RED/ENIV/NIR/25-26 Dt 14-01-2026,Bhariva me Khadanza se Ramlagan Verma ji ke ghar tak Rabarmold Interlocking ka Nirman Karya,AOC,1,Fee/PreQual/Technical,.pdf,NIT with T1,06-Feb-2026 02:00 PM,13-Feb-2026 12:30 PM,06-Feb-2026 02:00 PM,13-Feb-2026 12:00 PM,NA ,NA ,06-Feb-2026 02:00 PM,13-Feb-2026 12:00 PM,23-Feb-2026 09:00 AM,1.0,SBI Bank,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,950.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,1012/RED/ENIV/NIR/25-26 Dt 14-01-2026,2026_REDUP_1112962_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,642",Yes,percentage,2.0%,Nil,Nil,Bhariva me Khadanza se Ramlagan Verma ji ke ghar tak Rabarmold Interlocking ka Nirman Karya,Bhariva me Khadanza se Ramlagan Verma ji ke ghar tak Rabarmold Interlocking ka Nirman Karya,Bhariva me Khadanza se Ramlagan Verma ji ke ghar tak Rabarmold Interlocking ka Nirman Karya ,NA ,"5,82,104",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5850463,PARAMJEET SINGH,12-Feb-2026 05:55 PM,Accepted-AOC,L1,05-May-2026 11:43 AM,,,,,AOC,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
