Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,"1,298",Nil,Nil,No,1.0,SBI Bank,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,20-Apr-2026 06:50 PM,Construction of cc road and nali from rajkumar house to satyadev giri house to shiv mandir for sharda nagar at ward no. 14,Construction of cc road and nali from rajkumar house to satyadev giri house to shiv mandir for sharda nagar at ward no. 14,Please refer Tender documents. ,NA ,"13,49,440",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nagar Nigam Saharanpur,No ,No,"1,34,944",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,7024 B,2026_NNSAH_1113658_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Construction of cc road and nali from rajkumar house to satyadev giri house to shiv mandir for sharda nagar at ward no. 14,Date,,AOC,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 06:47 PM,20-Apr-2026 06:50 PM,techsummary_2062626.pdf (22.89 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 12:56 PM,finance_2062626.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Madan Pal,09-May-2026 05:29 PM,finsummary_2062626.pdf (23.81 KB),Technical,Admitted,Sandeep kumar Misra,20-Apr-2026 06:34 PM,technical_2062626.pdf,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113658_1,7024 B,Construction of cc road and nali from rajkumar house to satyadev giri house to shiv mandir for sharda nagar at ward no. 14,1.0,5930424.0,Mithlesh Contractor,INR,"1,339,319",1,5935869,Milind Choudhray Const.,27-Feb-2026 07:28 AM,Rejected-AOC,L2,09-May-2026 05:34 PM,09-May-2026,"INR 1,339,319",30.0,Madan Pal,09-May-2026 05:34 PM,tech.pdf (24.00 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5930424,Mithlesh Contractor,26-Feb-2026 07:05 PM,Accepted-AOC,L1,09-May-2026 05:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5936586,Vaibhav Const.,27-Feb-2026 10:54 AM,Rejected-AOC,L3,09-May-2026 05:34 PM,,,,,,,AOC
