EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,389/E-Tender/2025-26 dt. 24.02.2026,2026_PWDBL_1120995_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,03-Mar-2026 09:00 AM,09-Mar-2026 12:30 PM,03-Mar-2026 09:00 AM,09-Mar-2026 12:00 PM,NA ,NA ,03-Mar-2026 09:00 AM,09-Mar-2026 12:00 PM,"Kalidas Marg sthit Awas No.-11, 12 me civil anurakshan ka karya.","Kalidas Marg sthit Awas No.-11, 12 me civil anurakshan ka karya.",Please refer Tender documents. ,NA ,"3,00,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,06-Mar-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,770.0,Nil,Nil,No,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,16-May-2026 03:14 PM,finsummary_2085400.pdf (1319.25 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,16-May-2026 03:12 PM,techsummary_2085400.pdf (1319.25 KB),Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1120995_2,389/E-Tender/2025-26 dt. 24.02.2026,"Kalidas Marg sthit Awas No.-11, 12 me civil anurakshan ka karya.",1.0,5955925.0,A K T ASSOCIATES,INR,"296,364",1,5955925,A K T ASSOCIATES,09-Mar-2026 08:30 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 296364.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,16-May-2026 03:18 PM,16-May-2026,"INR 296,364",30.0,DILIP KUMAR,16-May-2026 03:18 PM,534.pdf (1285.00 KB),AOC for Acceptance No 534 date 19.03.2026,Finance,Evaluation Letter,DILIP KUMAR,16-Mar-2026 03:04 PM,finance_2085400.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5956468,M.K ENTERPRISES,09-Mar-2026 09:35 AM,Rejected-Finance,Financial bid Rejected due to L2,16-May-2026 03:14 PM,,,,,,,,,,,,,,AOC
