Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Document,Restoration and Pucca work of Meja dy. from km 10.400 to km 13.975,Restoration and Pucca work of Meja dy. from km 10.400 to km 13.975,Please refer Tender documents. ,NA ,"1,19,87,000",Civil Works,NA ,Tender,90.0,365.0,Meja Dy,211001.0,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ ,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ ,12-Mar-2026 03:20 PM ,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",07/SE/2025-26,2026_UPIDC_1124343_9,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,12-Mar-2026 03:20 PM,18-Mar-2026 03:30 PM,12-Mar-2026 03:20 PM,18-Mar-2026 03:00 PM,NA ,NA ,12-Mar-2026 03:20 PM,18-Mar-2026 03:00 PM,27-Mar-2026 10:00 AM,"2,39,740",Yes,percentage,2.0%,Nil,Nil,"2,354",Nil,Nil,No,SE,SE IRRIIGATION WORK CIRCLE PRAYAGRAJ,AOC,SE RK SINGH,Internal,SE IWC MIZAPUR EE BCD PRAYAGRAJ,Ramesh Kumar Singh,23-Mar-2026 08:19 PM,27-Mar-2026 10:00 AM,techsummary_2095331.pdf (280.14 KB),Finance,03 bids addmitted for finanicail evaluation.,Ramesh Kumar Singh,02-Apr-2026 03:58 PM,,BOQ Comparative Chart,SE RK SINGH,Internal,SE IWC MIRZAPUR EE BCD PRAYAGRAJ,Ramesh Kumar Singh,10-Apr-2026 04:27 PM,finsummary_2095331.pdf (290.00 KB),Technical,04 bids admitted for e-valuation.,Ramesh Kumar Singh,23-Mar-2026 08:12 PM,,1,5984697,GOMATINETRA CONSTRUCTIONS,18-Mar-2026 12:26 PM,Rejected-Finance,L3,10-Apr-2026 04:27 PM,1.0,5976987.0,MOHD. SHOEB KHAN,INR,"7,356,791.57","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad",2026_UPIDC_1124343_9,07/SE/2025-26,Restoration and Pucca work of Meja dy. from km 10.400 to km 13.975,25-May-2026,"INR 7,356,791.57",365.0,Ramesh Kumar Singh,25-May-2026 02:54 PM,07LOT09.pdf (748.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5976987,MOHD. SHOEB KHAN,18-Mar-2026 01:52 PM,Accepted-AOC,L1,25-May-2026 02:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5979101,M/S KAMLA COMNUCATION,17-Mar-2026 05:04 PM,Rejected-Finance,L2,10-Apr-2026 04:27 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5984070,M/S PAWAN KUMAR,18-Mar-2026 10:03 AM,Rejected-Technical,work experience is not as per requirement.,23-Mar-2026 08:19 PM,,,,,,,,,,,,,,,,,AOC
